word,hecke_prime,a_p,frozen_s,zeta_repetition_cutoff_R,source_primitive_base_length,source_alpha_period,source_closed_control_period,output_primitive_owner_count,hecke_cycle_degree_pattern,degree_profile_type,hecke_degree_is_zeta_repetition,all_output_owners_primitive_exact,unweighted_output_alpha_period_sum,unweighted_expected_alpha_period_sum,unweighted_alpha_residual,ruelle_source_first_variation,ruelle_hecke_output_first_variation_one_sided,ruelle_naive_a_p_prediction,ruelle_naive_recurrence_residual,ruelle_naive_recurrence_status,selberg_source_first_variation,selberg_hecke_output_first_variation_one_sided,selberg_naive_a_p_prediction,selberg_naive_recurrence_residual,selberg_naive_recurrence_status,ruelle_closed_control_recurrence_residual,selberg_closed_control_recurrence_residual,canonical_inverse_paired_ruelle_first_variation,canonical_inverse_paired_selberg_first_variation,canonical_orientation_pairing_status,formal_no_implication_witness,analytic_evidence_token,finite_period_evidence_token
LLRLRRRRR,2,-2,0.125,4,6.8001688282266795,-1.2692093042795543,-3.8076279128386648,2,1|2,MIXED_DEGREES,false,true,2.5384186085591076,2.5384186085591085,8.881784197001252e-16,0.11447139937492407,-0.18941699747342045,-0.22894279874984813,0.039525801276427686,FAILS_NAIVE_HECKE_RECURRENCE,0.11454703012452742,-0.18953046156763015,-0.22909406024905485,0.0395635986814247,FAILS_NAIVE_HECKE_RECURRENCE,0.4820219232190409,0.48248286714075794,0.0,0.0,PROVED_EXACT_ZERO_BEFORE_TRUNCATION_LIMIT,UNWEIGHTED_RELATION_UNDERDETERMINES_LENGTH_KERNEL_MOMENTS,PROVED,NUMERICAL_OBSERVATION
LLRLRRRRR,2,-2,0.25,4,6.8001688282266795,-1.2692093042795543,-3.8076279128386648,2,1|2,MIXED_DEGREES,false,true,2.5384186085591076,2.5384186085591085,8.881784197001252e-16,0.07083959364413768,-0.11173641588393601,-0.14167918728827536,0.029942771404339347,FAILS_NAIVE_HECKE_RECURRENCE,0.07090422610020725,-0.11183337113333651,-0.1418084522004145,0.029975081067077983,FAILS_NAIVE_HECKE_RECURRENCE,0.36515571582948086,0.3655497360711685,0.0,0.0,PROVED_EXACT_ZERO_BEFORE_TRUNCATION_LIMIT,UNWEIGHTED_RELATION_UNDERDETERMINES_LENGTH_KERNEL_MOMENTS,PROVED,NUMERICAL_OBSERVATION
LLRLRRRRR,2,-2,0.5,4,6.8001688282266795,-1.2692093042795543,-3.8076279128386648,2,1|2,MIXED_DEGREES,false,true,2.5384186085591076,2.5384186085591085,8.881784197001252e-16,0.021908101670918112,-0.033215890209818806,-0.043816203341836224,0.010600313132017418,FAILS_NAIVE_HECKE_RECURRENCE,0.021931711322044606,-0.033251305124682336,-0.04386342264408921,0.010612117519406876,FAILS_NAIVE_HECKE_RECURRENCE,0.1292720996820459,0.12941605561280853,0.0,0.0,PROVED_EXACT_ZERO_BEFORE_TRUNCATION_LIMIT,UNWEIGHTED_RELATION_UNDERDETERMINES_LENGTH_KERNEL_MOMENTS,PROVED,NUMERICAL_OBSERVATION
LLRLRRRRR,3,-1,0.125,4,6.8001688282266795,-1.2692093042795543,-3.8076279128386648,2,2|2,UNIFORM_NONUNIT,false,true,1.2692093042795545,1.2692093042795543,2.220446049250313e-16,0.11447139937492407,-0.03541979682206885,-0.11447139937492407,0.07905160255285522,FAILS_NAIVE_HECKE_RECURRENCE,0.11454703012452742,-0.035419832761678136,-0.11454703012452742,0.07912719736284929,FAILS_NAIVE_HECKE_RECURRENCE,0.23715480765856603,0.2373815920885483,0.0,0.0,PROVED_EXACT_ZERO_BEFORE_TRUNCATION_LIMIT,UNWEIGHTED_RELATION_FORCES_A_NONUNIT_LENGTH_KERNEL_SHIFT,PROVED,NUMERICAL_OBSERVATION
LLRLRRRRR,3,-1,0.25,4,6.8001688282266795,-1.2692093042795543,-3.8076279128386648,2,2|2,UNIFORM_NONUNIT,false,true,1.2692093042795545,1.2692093042795543,2.220446049250313e-16,0.07083959364413768,-0.01095405083545906,-0.07083959364413768,0.059885542808678624,FAILS_NAIVE_HECKE_RECURRENCE,0.07090422610020725,-0.010954063966051367,-0.07090422610020725,0.05995016213415588,FAILS_NAIVE_HECKE_RECURRENCE,0.17965662842603602,0.1798504864024678,0.0,0.0,PROVED_EXACT_ZERO_BEFORE_TRUNCATION_LIMIT,UNWEIGHTED_RELATION_FORCES_A_NONUNIT_LENGTH_KERNEL_SHIFT,PROVED,NUMERICAL_OBSERVATION
LLRLRRRRR,3,-1,0.5,4,6.8001688282266795,-1.2692093042795543,-3.8076279128386648,2,2|2,UNIFORM_NONUNIT,false,true,1.2692093042795545,1.2692093042795543,2.220446049250313e-16,0.021908101670918112,-0.0007074754068832853,-0.021908101670918112,0.021200626264034825,FAILS_NAIVE_HECKE_RECURRENCE,0.021931711322044606,-0.0007074762832308747,-0.021931711322044606,0.02122423503881373,FAILS_NAIVE_HECKE_RECURRENCE,0.06360187879210451,0.06367270511644124,0.0,0.0,PROVED_EXACT_ZERO_BEFORE_TRUNCATION_LIMIT,UNWEIGHTED_RELATION_FORCES_A_NONUNIT_LENGTH_KERNEL_SHIFT,PROVED,NUMERICAL_OBSERVATION
LLRLRRRRR,5,1,0.125,4,6.8001688282266795,-1.2692093042795543,-3.8076279128386648,4,1|1|2|2,MIXED_DEGREES,false,true,-1.2692093042795531,-1.2692093042795543,1.1102230246251565e-15,0.11447139937492407,0.193523001927779,0.11447139937492407,0.07905160255285493,FAILS_NAIVE_HECKE_RECURRENCE,0.11454703012452742,0.19367422748737645,0.11454703012452742,0.07912719736284902,FAILS_NAIVE_HECKE_RECURRENCE,0.4897342311209508,0.49020255010442026,0.0,0.0,PROVED_EXACT_ZERO_BEFORE_TRUNCATION_LIMIT,UNWEIGHTED_RELATION_UNDERDETERMINES_LENGTH_KERNEL_MOMENTS,PROVED,NUMERICAL_OBSERVATION
LLRLRRRRR,5,1,0.25,4,6.8001688282266795,-1.2692093042795543,-3.8076279128386648,4,1|1|2|2,MIXED_DEGREES,false,true,-1.2692093042795531,-1.2692093042795543,1.1102230246251565e-15,0.07083959364413768,0.13072513645281608,0.07083959364413768,0.0598855428086784,FAILS_NAIVE_HECKE_RECURRENCE,0.07090422610020725,0.1308543882343629,0.07090422610020725,0.05995016213415566,FAILS_NAIVE_HECKE_RECURRENCE,0.37099817480689024,0.3713984993374018,0.0,0.0,PROVED_EXACT_ZERO_BEFORE_TRUNCATION_LIMIT,UNWEIGHTED_RELATION_UNDERDETERMINES_LENGTH_KERNEL_MOMENTS,PROVED,NUMERICAL_OBSERVATION
LLRLRRRRR,5,1,0.5,4,6.8001688282266795,-1.2692093042795543,-3.8076279128386648,4,1|1|2|2,MIXED_DEGREES,false,true,-1.2692093042795531,-1.2692093042795543,1.1102230246251565e-15,0.021908101670918112,0.043108727934952865,0.021908101670918112,0.021200626264034753,FAILS_NAIVE_HECKE_RECURRENCE,0.021931711322044606,0.04315594636085827,0.021931711322044606,0.02122423503881366,FAILS_NAIVE_HECKE_RECURRENCE,0.13134044177988288,0.1314867009927347,0.0,0.0,PROVED_EXACT_ZERO_BEFORE_TRUNCATION_LIMIT,UNWEIGHTED_RELATION_UNDERDETERMINES_LENGTH_KERNEL_MOMENTS,PROVED,NUMERICAL_OBSERVATION
LLRLRRRRR,7,-2,0.125,4,6.8001688282266795,-1.2692093042795543,-3.8076279128386648,2,1|7,MIXED_DEGREES,false,true,2.538418608559108,2.5384186085591085,4.440892098500626e-16,0.11447139937492407,0.1132280842892794,-0.22894279874984813,0.3421708830391275,FAILS_NAIVE_HECKE_RECURRENCE,0.11454703012452742,0.11330371503888276,-0.22909406024905485,0.3423977752879376,FAILS_NAIVE_HECKE_RECURRENCE,2.0752801893003943,2.0766562999293274,0.0,0.0,PROVED_EXACT_ZERO_BEFORE_TRUNCATION_LIMIT,UNWEIGHTED_RELATION_UNDERDETERMINES_LENGTH_KERNEL_MOMENTS,PROVED,NUMERICAL_OBSERVATION
LLRLRRRRR,7,-2,0.25,4,6.8001688282266795,-1.2692093042795543,-3.8076279128386648,2,1|7,MIXED_DEGREES,false,true,2.538418608559108,2.5384186085591085,4.440892098500626e-16,0.07083959364413768,0.07083313167600391,-0.14167918728827536,0.21251231896427927,FAILS_NAIVE_HECKE_RECURRENCE,0.07090422610020725,0.07089776413207348,-0.1418084522004145,0.21270621633248799,FAILS_NAIVE_HECKE_RECURRENCE,1.2888957751511076,1.2900717705000602,0.0,0.0,PROVED_EXACT_ZERO_BEFORE_TRUNCATION_LIMIT,UNWEIGHTED_RELATION_UNDERDETERMINES_LENGTH_KERNEL_MOMENTS,PROVED,NUMERICAL_OBSERVATION
LLRLRRRRR,7,-2,0.5,4,6.8001688282266795,-1.2692093042795543,-3.8076279128386648,2,1|7,MIXED_DEGREES,false,true,2.538418608559108,2.5384186085591085,4.440892098500626e-16,0.021908101670918112,0.021908101583185867,-0.043816203341836224,0.0657243049250221,FAILS_NAIVE_HECKE_RECURRENCE,0.021931711322044606,0.02193171123431236,-0.04386342264408921,0.06579513387840158,FAILS_NAIVE_HECKE_RECURRENCE,0.3986205569421278,0.3990501373975768,0.0,0.0,PROVED_EXACT_ZERO_BEFORE_TRUNCATION_LIMIT,UNWEIGHTED_RELATION_UNDERDETERMINES_LENGTH_KERNEL_MOMENTS,PROVED,NUMERICAL_OBSERVATION
LLRLRRRRR,13,4,0.125,4,6.8001688282266795,-1.2692093042795543,-3.8076279128386648,4,1|1|6|6,MIXED_DEGREES,false,true,-5.076837217118217,-5.076837217118217,0.0,0.11447139937492407,0.23088892924134152,0.45788559749969626,0.22699666825835474,FAILS_NAIVE_HECKE_RECURRENCE,0.11454703012452742,0.23104019074054824,0.4581881204981097,0.22714792975756146,FAILS_NAIVE_HECKE_RECURRENCE,1.724620903251443,1.7257701216315655,0.0,0.0,PROVED_EXACT_ZERO_BEFORE_TRUNCATION_LIMIT,UNWEIGHTED_RELATION_UNDERDETERMINES_LENGTH_KERNEL_MOMENTS,PROVED,NUMERICAL_OBSERVATION
LLRLRRRRR,13,4,0.25,4,6.8001688282266795,-1.2692093042795543,-3.8076279128386648,4,1|1|6|6,MIXED_DEGREES,false,true,-5.076837217118217,-5.076837217118217,0.0,0.07083959364413768,0.14170277064897285,0.2833583745765507,0.14165560392757787,FAILS_NAIVE_HECKE_RECURRENCE,0.07090422610020725,0.14183203556111199,0.283616904400829,0.141784868839717,FAILS_NAIVE_HECKE_RECURRENCE,1.076237010307821,1.077219108288565,0.0,0.0,PROVED_EXACT_ZERO_BEFORE_TRUNCATION_LIMIT,UNWEIGHTED_RELATION_UNDERDETERMINES_LENGTH_KERNEL_MOMENTS,PROVED,NUMERICAL_OBSERVATION
LLRLRRRRR,13,4,0.5,4,6.8001688282266795,-1.2692093042795543,-3.8076279128386648,4,1|1|6|6,MIXED_DEGREES,false,true,-5.076837217118217,-5.076837217118217,0.0,0.021908101670918112,0.04381620509452915,0.08763240668367245,0.043816201589143296,FAILS_NAIVE_HECKE_RECURRENCE,0.021931711322044606,0.04386342439678215,0.08772684528817842,0.043863420891396276,FAILS_NAIVE_HECKE_RECURRENCE,0.3328962391452825,0.33325499064735203,0.0,0.0,PROVED_EXACT_ZERO_BEFORE_TRUNCATION_LIMIT,UNWEIGHTED_RELATION_UNDERDETERMINES_LENGTH_KERNEL_MOMENTS,PROVED,NUMERICAL_OBSERVATION
LLRRLRRR,2,-2,0.125,4,6.732209285850218,-0.6346046521397758,3.9314525113346557,1,3,UNIFORM_NONUNIT,false,true,1.2692093042795514,1.2692093042795516,2.220446049250313e-16,0.05802460523511129,-0.013812443689468469,-0.11604921047022258,0.10223676678075411,FAILS_NAIVE_HECKE_RECURRENCE,0.05806542989869763,-0.013812443710983833,-0.11613085979739526,0.10231841608641143,FAILS_NAIVE_HECKE_RECURRENCE,0.6333691254163726,0.6338749527321554,0.0,0.0,PROVED_EXACT_ZERO_BEFORE_TRUNCATION_LIMIT,UNWEIGHTED_RELATION_FORCES_A_NONUNIT_LENGTH_KERNEL_SHIFT,PROVED,NUMERICAL_OBSERVATION
LLRRLRRR,2,-2,0.25,4,6.732209285850218,-0.6346046521397758,3.9314525113346557,1,3,UNIFORM_NONUNIT,false,true,1.2692093042795514,1.2692093042795516,2.220446049250313e-16,0.036162385175061526,-0.0020485525389013085,-0.07232477035012305,0.07027621781122174,FAILS_NAIVE_HECKE_RECURRENCE,0.03619757001655976,-0.0020485525423477287,-0.07239514003311952,0.07034658749077179,FAILS_NAIVE_HECKE_RECURRENCE,0.4353696621501836,0.4358056108191006,0.0,0.0,PROVED_EXACT_ZERO_BEFORE_TRUNCATION_LIMIT,UNWEIGHTED_RELATION_FORCES_A_NONUNIT_LENGTH_KERNEL_SHIFT,PROVED,NUMERICAL_OBSERVATION
LLRRLRRR,2,-2,0.5,4,6.732209285850218,-0.6346046521397758,3.9314525113346557,1,3,UNIFORM_NONUNIT,false,true,1.2692093042795514,1.2692093042795516,2.220446049250313e-16,0.011346199639123809,-2.611434316342336e-05,-0.022692399278247618,0.022666284935084196,FAILS_NAIVE_HECKE_RECURRENCE,0.011359272391437625,-2.6114343207639132e-05,-0.02271854478287525,0.02269243043966761,FAILS_NAIVE_HECKE_RECURRENCE,0.1404203743703982,0.14058234893095017,0.0,0.0,PROVED_EXACT_ZERO_BEFORE_TRUNCATION_LIMIT,UNWEIGHTED_RELATION_FORCES_A_NONUNIT_LENGTH_KERNEL_SHIFT,PROVED,NUMERICAL_OBSERVATION
LLRRLRRR,3,-1,0.125,4,6.732209285850218,-0.6346046521397758,3.9314525113346557,2,1|3,MIXED_DEGREES,false,true,0.634604652139776,0.6346046521397758,2.220446049250313e-16,0.05802460523511129,0.04421216154564298,-0.05802460523511129,0.10223676678075427,FAILS_NAIVE_HECKE_RECURRENCE,0.05806542989869763,0.04425298618771395,-0.05806542989869763,0.10231841608641158,FAILS_NAIVE_HECKE_RECURRENCE,0.30671030034226293,0.3069552482592349,0.0,0.0,PROVED_EXACT_ZERO_BEFORE_TRUNCATION_LIMIT,UNWEIGHTED_RELATION_UNDERDETERMINES_LENGTH_KERNEL_MOMENTS,PROVED,NUMERICAL_OBSERVATION
LLRRLRRR,3,-1,0.25,4,6.732209285850218,-0.6346046521397758,3.9314525113346557,2,1|3,MIXED_DEGREES,false,true,0.634604652139776,0.6346046521397758,2.220446049250313e-16,0.036162385175061526,0.03411383263616032,-0.036162385175061526,0.07027621781122184,FAILS_NAIVE_HECKE_RECURRENCE,0.03619757001655976,0.034149017474212146,-0.03619757001655976,0.07034658749077191,FAILS_NAIVE_HECKE_RECURRENCE,0.21082865343366564,0.21103976247231576,0.0,0.0,PROVED_EXACT_ZERO_BEFORE_TRUNCATION_LIMIT,UNWEIGHTED_RELATION_UNDERDETERMINES_LENGTH_KERNEL_MOMENTS,PROVED,NUMERICAL_OBSERVATION
LLRRLRRR,3,-1,0.5,4,6.732209285850218,-0.6346046521397758,3.9314525113346557,2,1|3,MIXED_DEGREES,false,true,0.634604652139776,0.6346046521397758,2.220446049250313e-16,0.011346199639123809,0.011320085295960422,-0.011346199639123809,0.02266628493508423,FAILS_NAIVE_HECKE_RECURRENCE,0.011359272391437625,0.011333158048230024,-0.011359272391437625,0.02269243043966765,FAILS_NAIVE_HECKE_RECURRENCE,0.06799885480525271,0.06807729131900296,0.0,0.0,PROVED_EXACT_ZERO_BEFORE_TRUNCATION_LIMIT,UNWEIGHTED_RELATION_UNDERDETERMINES_LENGTH_KERNEL_MOMENTS,PROVED,NUMERICAL_OBSERVATION
LLRRLRRR,5,1,0.125,4,6.732209285850218,-0.6346046521397758,3.9314525113346557,2,3|3,UNIFORM_NONUNIT,false,true,-0.6346046521397735,-0.6346046521397758,2.3314683517128287e-15,0.05802460523511129,0.00690622184473421,0.05802460523511129,0.05111838339037708,FAILS_NAIVE_HECKE_RECURRENCE,0.05806542989869763,0.0069062218554918915,0.05806542989869763,0.05115920804320574,FAILS_NAIVE_HECKE_RECURRENCE,0.31668456270818635,0.3169374763660778,0.0,0.0,PROVED_EXACT_ZERO_BEFORE_TRUNCATION_LIMIT,UNWEIGHTED_RELATION_FORCES_A_NONUNIT_LENGTH_KERNEL_SHIFT,PROVED,NUMERICAL_OBSERVATION
LLRRLRRR,5,1,0.25,4,6.732209285850218,-0.6346046521397758,3.9314525113346557,2,3|3,UNIFORM_NONUNIT,false,true,-0.6346046521397735,-0.6346046521397758,2.3314683517128287e-15,0.036162385175061526,0.0010242762694506508,0.036162385175061526,0.03513810890561087,FAILS_NAIVE_HECKE_RECURRENCE,0.03619757001655976,0.0010242762711738605,0.03619757001655976,0.0351732937453859,FAILS_NAIVE_HECKE_RECURRENCE,0.2176848310750918,0.2179028054095503,0.0,0.0,PROVED_EXACT_ZERO_BEFORE_TRUNCATION_LIMIT,UNWEIGHTED_RELATION_FORCES_A_NONUNIT_LENGTH_KERNEL_SHIFT,PROVED,NUMERICAL_OBSERVATION
LLRRLRRR,5,1,0.5,4,6.732209285850218,-0.6346046521397758,3.9314525113346557,2,3|3,UNIFORM_NONUNIT,false,true,-0.6346046521397735,-0.6346046521397758,2.3314683517128287e-15,0.011346199639123809,1.3057171581711638e-05,0.011346199639123809,0.011333142467542098,FAILS_NAIVE_HECKE_RECURRENCE,0.011359272391437625,1.305717160381952e-05,0.011359272391437625,0.011346215219833805,FAILS_NAIVE_HECKE_RECURRENCE,0.0702101871851991,0.07029117446547509,0.0,0.0,PROVED_EXACT_ZERO_BEFORE_TRUNCATION_LIMIT,UNWEIGHTED_RELATION_FORCES_A_NONUNIT_LENGTH_KERNEL_SHIFT,PROVED,NUMERICAL_OBSERVATION
LLRRLRRR,7,-2,0.125,4,6.732209285850218,-0.6346046521397758,3.9314525113346557,4,1|1|3|3,MIXED_DEGREES,false,true,1.2692093042795491,1.2692093042795516,2.4424906541753444e-15,0.05802460523511129,-0.16716759386059968,-0.11604921047022258,0.051118383390377095,FAILS_NAIVE_HECKE_RECURRENCE,0.05806542989869763,-0.16729006784060102,-0.11613085979739526,0.051159208043205756,FAILS_NAIVE_HECKE_RECURRENCE,0.6233948630504491,0.6238927246253125,0.0,0.0,PROVED_EXACT_ZERO_BEFORE_TRUNCATION_LIMIT,UNWEIGHTED_RELATION_UNDERDETERMINES_LENGTH_KERNEL_MOMENTS,PROVED,NUMERICAL_OBSERVATION
LLRRLRRR,7,-2,0.25,4,6.732209285850218,-0.6346046521397758,3.9314525113346557,4,1|1|3|3,MIXED_DEGREES,false,true,1.2692093042795491,1.2692093042795516,2.4424906541753444e-15,0.036162385175061526,-0.10746287925573399,-0.07232477035012305,0.035138108905610935,FAILS_NAIVE_HECKE_RECURRENCE,0.03619757001655976,-0.10756843377850546,-0.07239514003311952,0.03517329374538594,FAILS_NAIVE_HECKE_RECURRENCE,0.4285134845087573,0.42894256788186597,0.0,0.0,PROVED_EXACT_ZERO_BEFORE_TRUNCATION_LIMIT,UNWEIGHTED_RELATION_UNDERDETERMINES_LENGTH_KERNEL_MOMENTS,PROVED,NUMERICAL_OBSERVATION
LLRRLRRR,7,-2,0.5,4,6.732209285850218,-0.6346046521397758,3.9314525113346557,4,1|1|3|3,MIXED_DEGREES,false,true,1.2692093042795491,1.2692093042795516,2.4424906541753444e-15,0.011346199639123809,-0.034025541745789735,-0.022692399278247618,0.011333142467542117,FAILS_NAIVE_HECKE_RECURRENCE,0.011359272391437625,-0.034064760002709076,-0.02271854478287525,0.011346215219833825,FAILS_NAIVE_HECKE_RECURRENCE,0.1382090419904518,0.13836846578447803,0.0,0.0,PROVED_EXACT_ZERO_BEFORE_TRUNCATION_LIMIT,UNWEIGHTED_RELATION_UNDERDETERMINES_LENGTH_KERNEL_MOMENTS,PROVED,NUMERICAL_OBSERVATION
LLRRLRRR,13,4,0.125,4,6.732209285850218,-0.6346046521397758,3.9314525113346557,2,7|7,UNIFORM_NONUNIT,false,true,-2.5384186085590956,-2.538418608559103,7.549516567451064e-15,0.05802460523511129,0.0008798013120826567,0.23209842094044517,0.23121861962836252,FAILS_NAIVE_HECKE_RECURRENCE,0.05806542989869763,0.0008798013120826567,0.23226171959479053,0.23138191828270788,FAILS_NAIVE_HECKE_RECURRENCE,1.4324272911334404,1.4334389460315866,0.0,0.0,PROVED_EXACT_ZERO_BEFORE_TRUNCATION_LIMIT,UNWEIGHTED_RELATION_FORCES_A_NONUNIT_LENGTH_KERNEL_SHIFT,PROVED,NUMERICAL_OBSERVATION
LLRRLRRR,13,4,0.25,4,6.732209285850218,-0.6346046521397758,3.9314525113346557,2,7|7,UNIFORM_NONUNIT,false,true,-2.5384186085590956,-2.538418608559103,7.549516567451064e-15,0.036162385175061526,4.852038298651714e-06,0.1446495407002461,0.14464468866194746,FAILS_NAIVE_HECKE_RECURRENCE,0.03619757001655976,4.852038298651714e-06,0.14479028006623904,0.1447854280279404,FAILS_NAIVE_HECKE_RECURRENCE,0.8960913264247247,0.8969632238052606,0.0,0.0,PROVED_EXACT_ZERO_BEFORE_TRUNCATION_LIMIT,UNWEIGHTED_RELATION_FORCES_A_NONUNIT_LENGTH_KERNEL_SHIFT,PROVED,NUMERICAL_OBSERVATION
LLRRLRRR,13,4,0.5,4,6.732209285850218,-0.6346046521397758,3.9314525113346557,2,7|7,UNIFORM_NONUNIT,false,true,-2.5384186085590956,-2.538418608559103,7.549516567451064e-15,0.011346199639123809,7.419395864897921e-11,0.045384798556495236,0.04538479848230128,FAILS_NAIVE_HECKE_RECURRENCE,0.011359272391437625,7.419395864897921e-11,0.0454370895657505,0.045437089491556545,FAILS_NAIVE_HECKE_RECURRENCE,0.28116431130473446,0.28148826042638625,0.0,0.0,PROVED_EXACT_ZERO_BEFORE_TRUNCATION_LIMIT,UNWEIGHTED_RELATION_FORCES_A_NONUNIT_LENGTH_KERNEL_SHIFT,PROVED,NUMERICAL_OBSERVATION
LLRRRLRR,2,-2,0.125,4,6.732209285850218,0.6346046521397769,7.739080424173312,1,3,UNIFORM_NONUNIT,false,true,-1.2692093042795536,-1.2692093042795538,2.220446049250313e-16,-0.058024605235111396,0.013812443689468493,0.11604921047022279,0.1022367667807543,FAILS_NAIVE_HECKE_RECURRENCE,-0.058065429898697736,0.013812443710983857,0.11613085979739547,0.10231841608641161,FAILS_NAIVE_HECKE_RECURRENCE,1.2467897261008978,1.2477854492506244,0.0,0.0,PROVED_EXACT_ZERO_BEFORE_TRUNCATION_LIMIT,UNWEIGHTED_RELATION_FORCES_A_NONUNIT_LENGTH_KERNEL_SHIFT,PROVED,NUMERICAL_OBSERVATION
LLRRRLRR,2,-2,0.25,4,6.732209285850218,0.6346046521397769,7.739080424173312,1,3,UNIFORM_NONUNIT,false,true,-1.2692093042795536,-1.2692093042795538,2.220446049250313e-16,-0.03616238517506159,0.0020485525389013124,0.07232477035012318,0.07027621781122187,FAILS_NAIVE_HECKE_RECURRENCE,-0.03619757001655982,0.002048552542347732,0.07239514003311964,0.07034658749077191,FAILS_NAIVE_HECKE_RECURRENCE,0.8570269690175142,0.8578851357637315,0.0,0.0,PROVED_EXACT_ZERO_BEFORE_TRUNCATION_LIMIT,UNWEIGHTED_RELATION_FORCES_A_NONUNIT_LENGTH_KERNEL_SHIFT,PROVED,NUMERICAL_OBSERVATION
LLRRRLRR,2,-2,0.5,4,6.732209285850218,0.6346046521397769,7.739080424173312,1,3,UNIFORM_NONUNIT,false,true,-1.2692093042795536,-1.2692093042795538,2.220446049250313e-16,-0.01134619963912383,2.611434316342341e-05,0.02269239927824766,0.022666284935084238,FAILS_NAIVE_HECKE_RECURRENCE,-0.011359272391437646,2.6114343207639176e-05,0.022718544782875293,0.022692430439667653,FAILS_NAIVE_HECKE_RECURRENCE,0.2764180839809034,0.2767369315689559,0.0,0.0,PROVED_EXACT_ZERO_BEFORE_TRUNCATION_LIMIT,UNWEIGHTED_RELATION_FORCES_A_NONUNIT_LENGTH_KERNEL_SHIFT,PROVED,NUMERICAL_OBSERVATION
LLRRRLRR,3,-1,0.125,4,6.732209285850218,0.6346046521397769,7.739080424173312,2,1|3,MIXED_DEGREES,false,true,-0.6346046521397765,-0.6346046521397769,4.440892098500626e-16,-0.058024605235111396,-0.044212161545642906,0.058024605235111396,0.1022367667807543,FAILS_NAIVE_HECKE_RECURRENCE,-0.058065429898697736,-0.04425298618771388,0.058065429898697736,0.10231841608641162,FAILS_NAIVE_HECKE_RECURRENCE,0.30671030034226243,0.30695524825923437,0.0,0.0,PROVED_EXACT_ZERO_BEFORE_TRUNCATION_LIMIT,UNWEIGHTED_RELATION_UNDERDETERMINES_LENGTH_KERNEL_MOMENTS,PROVED,NUMERICAL_OBSERVATION
LLRRRLRR,3,-1,0.25,4,6.732209285850218,0.6346046521397769,7.739080424173312,2,1|3,MIXED_DEGREES,false,true,-0.6346046521397765,-0.6346046521397769,4.440892098500626e-16,-0.03616238517506159,-0.034113832636160274,0.03616238517506159,0.07027621781122187,FAILS_NAIVE_HECKE_RECURRENCE,-0.03619757001655982,-0.03414901747421209,0.03619757001655982,0.07034658749077191,FAILS_NAIVE_HECKE_RECURRENCE,0.21082865343366536,0.2110397624723155,0.0,0.0,PROVED_EXACT_ZERO_BEFORE_TRUNCATION_LIMIT,UNWEIGHTED_RELATION_UNDERDETERMINES_LENGTH_KERNEL_MOMENTS,PROVED,NUMERICAL_OBSERVATION
LLRRRLRR,3,-1,0.5,4,6.732209285850218,0.6346046521397769,7.739080424173312,2,1|3,MIXED_DEGREES,false,true,-0.6346046521397765,-0.6346046521397769,4.440892098500626e-16,-0.01134619963912383,-0.011320085295960406,0.01134619963912383,0.022666284935084234,FAILS_NAIVE_HECKE_RECURRENCE,-0.011359272391437646,-0.011333158048230008,0.011359272391437646,0.022692430439667656,FAILS_NAIVE_HECKE_RECURRENCE,0.06799885480525263,0.06807729131900286,0.0,0.0,PROVED_EXACT_ZERO_BEFORE_TRUNCATION_LIMIT,UNWEIGHTED_RELATION_UNDERDETERMINES_LENGTH_KERNEL_MOMENTS,PROVED,NUMERICAL_OBSERVATION
LLRRRLRR,5,1,0.125,4,6.732209285850218,0.6346046521397769,7.739080424173312,2,3|3,UNIFORM_NONUNIT,false,true,0.6346046521397766,0.6346046521397769,3.3306690738754696e-16,-0.058024605235111396,-0.006906221844734245,-0.058024605235111396,0.05111838339037715,FAILS_NAIVE_HECKE_RECURRENCE,-0.058065429898697736,-0.006906221855491926,-0.058065429898697736,0.05115920804320581,FAILS_NAIVE_HECKE_RECURRENCE,0.6233948630504488,0.6238927246253121,0.0,0.0,PROVED_EXACT_ZERO_BEFORE_TRUNCATION_LIMIT,UNWEIGHTED_RELATION_FORCES_A_NONUNIT_LENGTH_KERNEL_SHIFT,PROVED,NUMERICAL_OBSERVATION
LLRRRLRR,5,1,0.25,4,6.732209285850218,0.6346046521397769,7.739080424173312,2,3|3,UNIFORM_NONUNIT,false,true,0.6346046521397766,0.6346046521397769,3.3306690738754696e-16,-0.03616238517506159,-0.0010242762694506555,-0.03616238517506159,0.035138108905610935,FAILS_NAIVE_HECKE_RECURRENCE,-0.03619757001655982,-0.001024276271173866,-0.03619757001655982,0.035173293745385956,FAILS_NAIVE_HECKE_RECURRENCE,0.4285134845087571,0.42894256788186574,0.0,0.0,PROVED_EXACT_ZERO_BEFORE_TRUNCATION_LIMIT,UNWEIGHTED_RELATION_FORCES_A_NONUNIT_LENGTH_KERNEL_SHIFT,PROVED,NUMERICAL_OBSERVATION
