word,hecke_prime,a_p,hecke_cycle_degree_d,primitive_owner_count_at_degree,base_alpha_period,alpha_period_sum_at_degree,complex_period_sum_real_at_degree,complex_period_sum_imag_at_degree,closed_control_period_sum_at_degree,required_alpha_moment_for_all_s_recurrence,alpha_moment_residual,alpha_moment_status,required_complex_moment_real_for_all_s_recurrence,required_complex_moment_imag_for_all_s_recurrence,complex_moment_residual,complex_moment_status,required_closed_control_moment_for_all_s_recurrence,closed_control_moment_residual,closed_control_moment_status,moment_criterion_scope,period_evidence_token
LRLRRRRR,7,-2,7,1,-1.2692093042795538,3.8076279128386608,3.8076279128386608,-5.995204332975845e-15,11.422883738515957,0.0,3.8076279128386608,FAILS_NAIVE_ALL_S_RECURRENCE,0.0,0.0,3.8076279128386608,FAILS_NAIVE_ALL_S_RECURRENCE,0.0,11.422883738515957,FAILS_NAIVE_ALL_S_RECURRENCE,NECESSARY_AND_SUFFICIENT_FOR_THE_NAIVE_ALL_S_IDENTITY_ON_THIS_FINITE_HECKE_OWNER_MULTISET,NUMERICAL_OBSERVATION
LRLRRRRR,13,4,1,0,-1.2692093042795538,0,0.0,0.0,0,-5.076837217118215,5.076837217118215,FAILS_NAIVE_ALL_S_RECURRENCE,-5.076837217118215,2.743176056677991e-15,5.076837217118215,FAILS_NAIVE_ALL_S_RECURRENCE,-15.230511651354636,15.230511651354636,FAILS_NAIVE_ALL_S_RECURRENCE,NECESSARY_AND_SUFFICIENT_FOR_THE_NAIVE_ALL_S_IDENTITY_ON_THIS_FINITE_HECKE_OWNER_MULTISET,NUMERICAL_OBSERVATION
LRLRRRRR,13,4,7,2,-1.2692093042795538,-5.076837217118218,-5.076837217118218,1.3322676295501878e-14,-15.2305116513546,0.0,5.076837217118218,FAILS_NAIVE_ALL_S_RECURRENCE,0.0,0.0,5.076837217118218,FAILS_NAIVE_ALL_S_RECURRENCE,0.0,15.2305116513546,FAILS_NAIVE_ALL_S_RECURRENCE,NECESSARY_AND_SUFFICIENT_FOR_THE_NAIVE_ALL_S_IDENTITY_ON_THIS_FINITE_HECKE_OWNER_MULTISET,NUMERICAL_OBSERVATION
LRRLRRR,2,-2,1,1,-0.6346046521397756,-0.6346046521397777,-0.6346046521397777,-1.4588166169384955,-7.739080424173315,1.2692093042795511,1.9038139564193288,FAILS_NAIVE_ALL_S_RECURRENCE,1.2692093042795511,-2.9176332338769915,2.3984689913594663,FAILS_NAIVE_ALL_S_RECURRENCE,-7.862905022669312,0.12382459849599758,FAILS_NAIVE_ALL_S_RECURRENCE,NECESSARY_AND_SUFFICIENT_FOR_THE_NAIVE_ALL_S_IDENTITY_ON_THIS_FINITE_HECKE_OWNER_MULTISET,NUMERICAL_OBSERVATION
LRRLRRR,2,-2,2,1,-0.6346046521397756,1.9038139564193288,1.9038139564193288,-1.4588166169384962,-0.12382459849599847,0.0,1.9038139564193288,FAILS_NAIVE_ALL_S_RECURRENCE,0.0,0.0,2.398468991359467,FAILS_NAIVE_ALL_S_RECURRENCE,0.0,0.12382459849599847,FAILS_NAIVE_ALL_S_RECURRENCE,NECESSARY_AND_SUFFICIENT_FOR_THE_NAIVE_ALL_S_IDENTITY_ON_THIS_FINITE_HECKE_OWNER_MULTISET,NUMERICAL_OBSERVATION
LRRLRRR,3,-1,1,0,-0.6346046521397756,0,0.0,0.0,0,0.6346046521397756,0.6346046521397756,FAILS_NAIVE_ALL_S_RECURRENCE,0.6346046521397756,-1.4588166169384957,1.5908705121326887,FAILS_NAIVE_ALL_S_RECURRENCE,-3.931452511334656,3.931452511334656,FAILS_NAIVE_ALL_S_RECURRENCE,NECESSARY_AND_SUFFICIENT_FOR_THE_NAIVE_ALL_S_IDENTITY_ON_THIS_FINITE_HECKE_OWNER_MULTISET,NUMERICAL_OBSERVATION
LRRLRRR,3,-1,2,2,-0.6346046521397756,0.6346046521397781,0.6346046521397781,-1.4588166169384962,-3.9314525113346495,0.0,0.6346046521397781,FAILS_NAIVE_ALL_S_RECURRENCE,0.0,0.0,1.5908705121326903,FAILS_NAIVE_ALL_S_RECURRENCE,0.0,3.9314525113346495,FAILS_NAIVE_ALL_S_RECURRENCE,NECESSARY_AND_SUFFICIENT_FOR_THE_NAIVE_ALL_S_IDENTITY_ON_THIS_FINITE_HECKE_OWNER_MULTISET,NUMERICAL_OBSERVATION
LRRLRRR,5,1,1,1,-0.6346046521397756,-0.6346046521397753,-0.6346046521397753,1.4588166169384962,3.931452511334659,-0.6346046521397756,2.220446049250313e-16,PASS_NUMERICAL_OBSERVATION,-0.6346046521397756,1.4588166169384957,4.965068306494546e-16,PASS_NUMERICAL_OBSERVATION,3.931452511334656,2.6645352591003757e-15,PASS_NUMERICAL_OBSERVATION,NECESSARY_AND_SUFFICIENT_FOR_THE_NAIVE_ALL_S_IDENTITY_ON_THIS_FINITE_HECKE_OWNER_MULTISET,NUMERICAL_OBSERVATION
LRRLRRR,5,1,5,1,-0.6346046521397756,8.326672684688674e-17,8.326672684688674e-17,2.220446049250313e-15,9.131584377541913e-15,0.0,8.326672684688674e-17,PASS_NUMERICAL_OBSERVATION,0.0,0.0,2.222006751886933e-15,PASS_NUMERICAL_OBSERVATION,0.0,9.131584377541913e-15,PASS_NUMERICAL_OBSERVATION,NECESSARY_AND_SUFFICIENT_FOR_THE_NAIVE_ALL_S_IDENTITY_ON_THIS_FINITE_HECKE_OWNER_MULTISET,NUMERICAL_OBSERVATION
LRRLRRR,7,-2,1,0,-0.6346046521397756,0,0.0,0.0,0,1.2692093042795511,1.2692093042795511,FAILS_NAIVE_ALL_S_RECURRENCE,1.2692093042795511,-2.9176332338769915,3.1817410242653774,FAILS_NAIVE_ALL_S_RECURRENCE,-7.862905022669312,7.862905022669312,FAILS_NAIVE_ALL_S_RECURRENCE,NECESSARY_AND_SUFFICIENT_FOR_THE_NAIVE_ALL_S_IDENTITY_ON_THIS_FINITE_HECKE_OWNER_MULTISET,NUMERICAL_OBSERVATION
LRRLRRR,7,-2,4,2,-0.6346046521397756,1.2692093042795487,1.2692093042795487,-2.917633233876989,-7.86290502266931,0.0,1.2692093042795487,FAILS_NAIVE_ALL_S_RECURRENCE,0.0,0.0,3.181741024265374,FAILS_NAIVE_ALL_S_RECURRENCE,0.0,7.86290502266931,FAILS_NAIVE_ALL_S_RECURRENCE,NECESSARY_AND_SUFFICIENT_FOR_THE_NAIVE_ALL_S_IDENTITY_ON_THIS_FINITE_HECKE_OWNER_MULTISET,NUMERICAL_OBSERVATION
LRRLRRR,13,4,1,0,-0.6346046521397756,0,0.0,0.0,0,-2.5384186085591023,2.5384186085591023,FAILS_NAIVE_ALL_S_RECURRENCE,-2.5384186085591023,5.835266467753983,6.363482048530755,FAILS_NAIVE_ALL_S_RECURRENCE,15.725810045338624,15.725810045338624,FAILS_NAIVE_ALL_S_RECURRENCE,NECESSARY_AND_SUFFICIENT_FOR_THE_NAIVE_ALL_S_IDENTITY_ON_THIS_FINITE_HECKE_OWNER_MULTISET,NUMERICAL_OBSERVATION
LRRLRRR,13,4,7,2,-0.6346046521397756,-2.5384186085590943,-2.5384186085590943,5.8352664677539865,15.725810045338664,0.0,2.5384186085590943,FAILS_NAIVE_ALL_S_RECURRENCE,0.0,0.0,6.363482048530755,FAILS_NAIVE_ALL_S_RECURRENCE,0.0,15.725810045338664,FAILS_NAIVE_ALL_S_RECURRENCE,NECESSARY_AND_SUFFICIENT_FOR_THE_NAIVE_ALL_S_IDENTITY_ON_THIS_FINITE_HECKE_OWNER_MULTISET,NUMERICAL_OBSERVATION
