word,hecke_prime,a_p,frozen_s,zeta_repetition_cutoff_R,source_primitive_base_length,source_alpha_period_squared,output_primitive_owner_count,hecke_cycle_degree_pattern,degree_profile_type,hecke_degree_is_zeta_repetition,canonical_inverse_pair_first_variation,ruelle_source_pair_second_variation,ruelle_hecke_output_pair_second_variation,ruelle_lambda_a_p_prediction,ruelle_lambda_a_p_residual,ruelle_lambda_a_p_status,ruelle_lambda_a_p_squared_prediction,ruelle_lambda_a_p_squared_residual,ruelle_lambda_a_p_squared_status,ruelle_secondary_a_p_squared_minus_p_prediction,ruelle_secondary_a_p_squared_minus_p_residual,ruelle_secondary_a_p_squared_minus_p_status,selberg_source_pair_second_variation,selberg_hecke_output_pair_second_variation,selberg_lambda_a_p_prediction,selberg_lambda_a_p_residual,selberg_lambda_a_p_status,selberg_lambda_a_p_squared_prediction,selberg_lambda_a_p_squared_residual,selberg_lambda_a_p_squared_status,selberg_secondary_a_p_squared_minus_p_prediction,selberg_secondary_a_p_squared_minus_p_residual,selberg_secondary_a_p_squared_minus_p_status,lambda_a_p_degree_moment_group_status,lambda_a_p_squared_degree_moment_group_status,secondary_a_p_squared_minus_p_degree_moment_group_status,formal_a2_evaluation_run,analytic_evidence_token,finite_period_evidence_token
LLRRRLRR,3,-1,0.125,4,6.732209285850218,0.40272306451744727,2,1|3,MIXED_DEGREES,false,0.0,0.014863447868099766,0.01962702987674591,-0.014863447868099766,0.03449047774484568,FAILS_NAIVE_HECKE_SECOND_VARIATION_RECURRENCE,0.014863447868099766,0.004763582008646143,FAILS_NAIVE_HECKE_SECOND_VARIATION_RECURRENCE,-0.02972689573619953,0.04935392561294544,FAILS_NAIVE_HECKE_SECOND_VARIATION_RECURRENCE,0.014869928073832167,0.019633510089305188,-0.014869928073832167,0.034503438163137355,FAILS_NAIVE_HECKE_SECOND_VARIATION_RECURRENCE,0.014869928073832167,0.004763582015473021,FAILS_NAIVE_HECKE_SECOND_VARIATION_RECURRENCE,-0.029739856147664334,0.04937336623696952,FAILS_NAIVE_HECKE_SECOND_VARIATION_RECURRENCE,FAILS_NAIVE_ALL_S_SECOND_VARIATION_RECURRENCE,FAILS_NAIVE_ALL_S_SECOND_VARIATION_RECURRENCE,FAILS_NAIVE_ALL_S_SECOND_VARIATION_RECURRENCE,false,PROVED,NUMERICAL_OBSERVATION
LLRRRLRR,3,-1,0.25,4,6.732209285850218,0.40272306451744727,2,1|3,MIXED_DEGREES,false,0.0,0.014038195659144001,0.015346609756702077,-0.014038195659144001,0.02938480541584608,FAILS_NAIVE_HECKE_SECOND_VARIATION_RECURRENCE,0.014038195659144001,0.0013084140975580753,FAILS_NAIVE_HECKE_SECOND_VARIATION_RECURRENCE,-0.028076391318288003,0.04342300107499008,FAILS_NAIVE_HECKE_SECOND_VARIATION_RECURRENCE,0.014049362361246116,0.015357776460991304,-0.014049362361246116,0.02940713882223742,FAILS_NAIVE_HECKE_SECOND_VARIATION_RECURRENCE,0.014049362361246116,0.0013084140997451886,FAILS_NAIVE_HECKE_SECOND_VARIATION_RECURRENCE,-0.02809872472249223,0.043456501183483535,FAILS_NAIVE_HECKE_SECOND_VARIATION_RECURRENCE,FAILS_NAIVE_ALL_S_SECOND_VARIATION_RECURRENCE,FAILS_NAIVE_ALL_S_SECOND_VARIATION_RECURRENCE,FAILS_NAIVE_ALL_S_SECOND_VARIATION_RECURRENCE,false,PROVED,NUMERICAL_OBSERVATION
LLRRRLRR,3,-1,0.5,4,6.732209285850218,0.40272306451744727,2,1|3,MIXED_DEGREES,false,0.0,0.007457783017515502,0.007490928948751506,-0.007457783017515502,0.014948711966267007,FAILS_NAIVE_HECKE_SECOND_VARIATION_RECURRENCE,0.007457783017515502,3.314593123600416e-05,FAILS_NAIVE_HECKE_SECOND_VARIATION_RECURRENCE,-0.014915566035031004,0.02240649498378251,FAILS_NAIVE_HECKE_SECOND_VARIATION_RECURRENCE,0.007466079387930065,0.007499225319222189,-0.007466079387930065,0.014965304707152254,FAILS_NAIVE_HECKE_SECOND_VARIATION_RECURRENCE,0.007466079387930065,3.314593129212333e-05,FAILS_NAIVE_HECKE_SECOND_VARIATION_RECURRENCE,-0.01493215877586013,0.02243138409508232,FAILS_NAIVE_HECKE_SECOND_VARIATION_RECURRENCE,FAILS_NAIVE_ALL_S_SECOND_VARIATION_RECURRENCE,FAILS_NAIVE_ALL_S_SECOND_VARIATION_RECURRENCE,FAILS_NAIVE_ALL_S_SECOND_VARIATION_RECURRENCE,false,PROVED,NUMERICAL_OBSERVATION
LLRRRLRR,5,1,0.125,4,6.732209285850218,0.40272306451744727,2,3|3,UNIFORM_NONUNIT,false,0.0,0.014863447868099766,0.015481641528099967,0.014863447868099766,0.0006181936600002016,FAILS_NAIVE_HECKE_SECOND_VARIATION_RECURRENCE,0.014863447868099766,0.0006181936600002016,FAILS_NAIVE_HECKE_SECOND_VARIATION_RECURRENCE,-0.05945379147239906,0.07493543300049903,FAILS_NAIVE_HECKE_SECOND_VARIATION_RECURRENCE,0.014869928073832167,0.015481641550287311,0.014869928073832167,0.0006117134764551443,FAILS_NAIVE_HECKE_SECOND_VARIATION_RECURRENCE,0.014869928073832167,0.0006117134764551443,FAILS_NAIVE_HECKE_SECOND_VARIATION_RECURRENCE,-0.05947971229532867,0.07496135384561597,FAILS_NAIVE_HECKE_SECOND_VARIATION_RECURRENCE,FAILS_NAIVE_ALL_S_SECOND_VARIATION_RECURRENCE,FAILS_NAIVE_ALL_S_SECOND_VARIATION_RECURRENCE,FAILS_NAIVE_ALL_S_SECOND_VARIATION_RECURRENCE,false,PROVED,NUMERICAL_OBSERVATION
LLRRRLRR,5,1,0.25,4,6.732209285850218,0.40272306451744727,2,3|3,UNIFORM_NONUNIT,false,0.0,0.014038195659144001,0.0042523458170637424,0.014038195659144001,0.009785849842080259,FAILS_NAIVE_HECKE_SECOND_VARIATION_RECURRENCE,0.014038195659144001,0.009785849842080259,FAILS_NAIVE_HECKE_SECOND_VARIATION_RECURRENCE,-0.056152782636576005,0.060405128453639746,FAILS_NAIVE_HECKE_SECOND_VARIATION_RECURRENCE,0.014049362361246116,0.004252345824171863,0.014049362361246116,0.009797016537074252,FAILS_NAIVE_HECKE_SECOND_VARIATION_RECURRENCE,0.014049362361246116,0.009797016537074252,FAILS_NAIVE_HECKE_SECOND_VARIATION_RECURRENCE,-0.05619744944498446,0.06044979526915632,FAILS_NAIVE_HECKE_SECOND_VARIATION_RECURRENCE,FAILS_NAIVE_ALL_S_SECOND_VARIATION_RECURRENCE,FAILS_NAIVE_ALL_S_SECOND_VARIATION_RECURRENCE,FAILS_NAIVE_ALL_S_SECOND_VARIATION_RECURRENCE,false,PROVED,NUMERICAL_OBSERVATION
LLRRRLRR,5,1,0.5,4,6.732209285850218,0.40272306451744727,2,3|3,UNIFORM_NONUNIT,false,0.0,0.007457783017515502,0.00010772427651701248,0.007457783017515502,0.00735005874099849,FAILS_NAIVE_HECKE_SECOND_VARIATION_RECURRENCE,0.007457783017515502,0.00735005874099849,FAILS_NAIVE_HECKE_SECOND_VARIATION_RECURRENCE,-0.029831132070062008,0.029938856346579022,FAILS_NAIVE_HECKE_SECOND_VARIATION_RECURRENCE,0.007466079387930065,0.00010772427669939944,0.007466079387930065,0.007358355111230666,FAILS_NAIVE_HECKE_SECOND_VARIATION_RECURRENCE,0.007466079387930065,0.007358355111230666,FAILS_NAIVE_HECKE_SECOND_VARIATION_RECURRENCE,-0.02986431755172026,0.02997204182841966,FAILS_NAIVE_HECKE_SECOND_VARIATION_RECURRENCE,FAILS_NAIVE_ALL_S_SECOND_VARIATION_RECURRENCE,FAILS_NAIVE_ALL_S_SECOND_VARIATION_RECURRENCE,FAILS_NAIVE_ALL_S_SECOND_VARIATION_RECURRENCE,false,PROVED,NUMERICAL_OBSERVATION
LLRRRLRR,7,-2,0.125,4,6.732209285850218,0.40272306451744727,4,1|1|3|3,MIXED_DEGREES,false,0.0,0.014863447868099766,0.268160255285796,-0.02972689573619953,0.29788715102199553,FAILS_NAIVE_HECKE_SECOND_VARIATION_RECURRENCE,0.05945379147239906,0.20870646381339694,FAILS_NAIVE_HECKE_SECOND_VARIATION_RECURRENCE,-0.044590343604299296,0.3127505988900953,FAILS_NAIVE_HECKE_SECOND_VARIATION_RECURRENCE,0.014869928073832167,0.2682704188054342,-0.029739856147664334,0.2980102749530985,FAILS_NAIVE_HECKE_SECOND_VARIATION_RECURRENCE,0.05947971229532867,0.2087907065101055,FAILS_NAIVE_HECKE_SECOND_VARIATION_RECURRENCE,-0.0446097842214965,0.31288020302693065,FAILS_NAIVE_HECKE_SECOND_VARIATION_RECURRENCE,FAILS_NAIVE_ALL_S_SECOND_VARIATION_RECURRENCE,FAILS_NAIVE_ALL_S_SECOND_VARIATION_RECURRENCE,FAILS_NAIVE_ALL_S_SECOND_VARIATION_RECURRENCE,false,PROVED,NUMERICAL_OBSERVATION
LLRRRLRR,7,-2,0.25,4,6.732209285850218,0.40272306451744727,4,1|1|3|3,MIXED_DEGREES,false,0.0,0.014038195659144001,0.24290167202251178,-0.028076391318288003,0.27097806334079977,FAILS_NAIVE_HECKE_SECOND_VARIATION_RECURRENCE,0.056152782636576005,0.18674888938593578,FAILS_NAIVE_HECKE_SECOND_VARIATION_RECURRENCE,-0.042114586977432006,0.28501625899994376,FAILS_NAIVE_HECKE_SECOND_VARIATION_RECURRENCE,0.014049362361246116,0.24309150596535584,-0.02809872472249223,0.2711902306878481,FAILS_NAIVE_HECKE_SECOND_VARIATION_RECURRENCE,0.05619744944498446,0.1868940565203714,FAILS_NAIVE_HECKE_SECOND_VARIATION_RECURRENCE,-0.04214808708373835,0.2852395930490942,FAILS_NAIVE_HECKE_SECOND_VARIATION_RECURRENCE,FAILS_NAIVE_ALL_S_SECOND_VARIATION_RECURRENCE,FAILS_NAIVE_ALL_S_SECOND_VARIATION_RECURRENCE,FAILS_NAIVE_ALL_S_SECOND_VARIATION_RECURRENCE,false,PROVED,NUMERICAL_OBSERVATION
LLRRRLRR,7,-2,0.5,4,6.732209285850218,0.40272306451744727,4,1|1|3|3,MIXED_DEGREES,false,0.0,0.007457783017515502,0.12689003557428055,-0.014915566035031004,0.14180560160931155,FAILS_NAIVE_HECKE_SECOND_VARIATION_RECURRENCE,0.029831132070062008,0.09705890350421854,FAILS_NAIVE_HECKE_SECOND_VARIATION_RECURRENCE,-0.022373349052546506,0.14926338462682706,FAILS_NAIVE_HECKE_SECOND_VARIATION_RECURRENCE,0.007466079387930065,0.12703107387151052,-0.01493215877586013,0.14196323264737065,FAILS_NAIVE_HECKE_SECOND_VARIATION_RECURRENCE,0.02986431755172026,0.09716675631979027,FAILS_NAIVE_HECKE_SECOND_VARIATION_RECURRENCE,-0.022398238163790198,0.14942931203530072,FAILS_NAIVE_HECKE_SECOND_VARIATION_RECURRENCE,FAILS_NAIVE_ALL_S_SECOND_VARIATION_RECURRENCE,FAILS_NAIVE_ALL_S_SECOND_VARIATION_RECURRENCE,FAILS_NAIVE_ALL_S_SECOND_VARIATION_RECURRENCE,false,PROVED,NUMERICAL_OBSERVATION
LLRRRLRR,13,4,0.125,4,6.732209285850218,0.40272306451744727,2,7|7,UNIFORM_NONUNIT,false,0.0,0.014863447868099766,0.0020295436348784324,0.05945379147239906,0.057424247837520634,FAILS_NAIVE_HECKE_SECOND_VARIATION_RECURRENCE,0.23781516588959625,0.23578562225471783,FAILS_NAIVE_HECKE_SECOND_VARIATION_RECURRENCE,0.044590343604299296,0.042560799969420866,FAILS_NAIVE_HECKE_SECOND_VARIATION_RECURRENCE,0.014869928073832167,0.0020295436348784324,0.05947971229532867,0.05745016866045024,FAILS_NAIVE_HECKE_SECOND_VARIATION_RECURRENCE,0.23791884918131467,0.23588930554643625,FAILS_NAIVE_HECKE_SECOND_VARIATION_RECURRENCE,0.0446097842214965,0.04258024058661807,FAILS_NAIVE_HECKE_SECOND_VARIATION_RECURRENCE,FAILS_NAIVE_ALL_S_SECOND_VARIATION_RECURRENCE,FAILS_NAIVE_ALL_S_SECOND_VARIATION_RECURRENCE,FAILS_NAIVE_ALL_S_SECOND_VARIATION_RECURRENCE,false,PROVED,NUMERICAL_OBSERVATION
LLRRRLRR,13,4,0.25,4,6.732209285850218,0.40272306451744727,2,7|7,UNIFORM_NONUNIT,false,0.0,0.014038195659144001,2.2323834737463026e-05,0.056152782636576005,0.05613045880183854,FAILS_NAIVE_HECKE_SECOND_VARIATION_RECURRENCE,0.22461113054630402,0.22458880671156656,FAILS_NAIVE_HECKE_SECOND_VARIATION_RECURRENCE,0.042114586977432006,0.04209226314269454,FAILS_NAIVE_HECKE_SECOND_VARIATION_RECURRENCE,0.014049362361246116,2.2323834737463026e-05,0.05619744944498446,0.056175125610247,FAILS_NAIVE_HECKE_SECOND_VARIATION_RECURRENCE,0.22478979777993785,0.22476747394520039,FAILS_NAIVE_HECKE_SECOND_VARIATION_RECURRENCE,0.04214808708373835,0.042125763249000886,FAILS_NAIVE_HECKE_SECOND_VARIATION_RECURRENCE,FAILS_NAIVE_ALL_S_SECOND_VARIATION_RECURRENCE,FAILS_NAIVE_ALL_S_SECOND_VARIATION_RECURRENCE,FAILS_NAIVE_ALL_S_SECOND_VARIATION_RECURRENCE,false,PROVED,NUMERICAL_OBSERVATION
LLRRRLRR,13,4,0.5,4,6.732209285850218,0.40272306451744727,2,7|7,UNIFORM_NONUNIT,false,0.0,0.007457783017515502,6.827155541698864e-10,0.029831132070062008,0.029831131387346454,FAILS_NAIVE_HECKE_SECOND_VARIATION_RECURRENCE,0.11932452828024803,0.11932452759753248,FAILS_NAIVE_HECKE_SECOND_VARIATION_RECURRENCE,0.022373349052546506,0.022373348369830952,FAILS_NAIVE_HECKE_SECOND_VARIATION_RECURRENCE,0.007466079387930065,6.827155541698864e-10,0.02986431755172026,0.029864316869004707,FAILS_NAIVE_HECKE_SECOND_VARIATION_RECURRENCE,0.11945727020688104,0.1194572695241655,FAILS_NAIVE_HECKE_SECOND_VARIATION_RECURRENCE,0.022398238163790198,0.022398237481074643,FAILS_NAIVE_HECKE_SECOND_VARIATION_RECURRENCE,FAILS_NAIVE_ALL_S_SECOND_VARIATION_RECURRENCE,FAILS_NAIVE_ALL_S_SECOND_VARIATION_RECURRENCE,FAILS_NAIVE_ALL_S_SECOND_VARIATION_RECURRENCE,false,PROVED,NUMERICAL_OBSERVATION
LRLRRRRR,2,-2,0.125,4,5.883314629302372,1.610892258069789,1,3,UNIFORM_NONUNIT,false,0.0,0.07451536299239664,0.027980596530114976,-0.14903072598479328,0.17701132251490825,FAILS_NAIVE_HECKE_SECOND_VARIATION_RECURRENCE,0.29806145196958655,0.2700808554394716,FAILS_NAIVE_HECKE_SECOND_VARIATION_RECURRENCE,0.14903072598479328,0.1210501294546783,FAILS_NAIVE_HECKE_SECOND_VARIATION_RECURRENCE,0.07458294136293066,0.02798059700934512,-0.14916588272586132,0.17714647973520645,FAILS_NAIVE_HECKE_SECOND_VARIATION_RECURRENCE,0.29833176545172263,0.2703511684423775,FAILS_NAIVE_HECKE_SECOND_VARIATION_RECURRENCE,0.14916588272586132,0.1211852857165162,FAILS_NAIVE_HECKE_SECOND_VARIATION_RECURRENCE,FAILS_NAIVE_ALL_S_SECOND_VARIATION_RECURRENCE,FAILS_NAIVE_ALL_S_SECOND_VARIATION_RECURRENCE,FAILS_NAIVE_ALL_S_SECOND_VARIATION_RECURRENCE,false,PROVED,NUMERICAL_OBSERVATION
LRLRRRRR,2,-2,0.25,4,5.883314629302372,1.610892258069789,1,3,UNIFORM_NONUNIT,false,0.0,0.07708291618788093,0.010007236228922751,-0.15416583237576187,0.1641730686046846,FAILS_NAIVE_HECKE_SECOND_VARIATION_RECURRENCE,0.30833166475152374,0.298324428522601,FAILS_NAIVE_HECKE_SECOND_VARIATION_RECURRENCE,0.15416583237576187,0.14415859614683912,FAILS_NAIVE_HECKE_SECOND_VARIATION_RECURRENCE,0.07721229958962127,0.01000723644000172,-0.15442459917924253,0.16443183561924427,FAILS_NAIVE_HECKE_SECOND_VARIATION_RECURRENCE,0.30884919835848507,0.29884196191848333,FAILS_NAIVE_HECKE_SECOND_VARIATION_RECURRENCE,0.15442459917924253,0.1444173627392408,FAILS_NAIVE_HECKE_SECOND_VARIATION_RECURRENCE,FAILS_NAIVE_ALL_S_SECOND_VARIATION_RECURRENCE,FAILS_NAIVE_ALL_S_SECOND_VARIATION_RECURRENCE,FAILS_NAIVE_ALL_S_SECOND_VARIATION_RECURRENCE,false,PROVED,NUMERICAL_OBSERVATION
LRLRRRRR,2,-2,0.5,4,5.883314629302372,1.610892258069789,1,3,UNIFORM_NONUNIT,false,0.0,0.04737742354464981,0.0004737918406087603,-0.09475484708929963,0.09522863892990839,FAILS_NAIVE_HECKE_SECOND_VARIATION_RECURRENCE,0.18950969417859925,0.1890359023379905,FAILS_NAIVE_HECKE_SECOND_VARIATION_RECURRENCE,0.09475484708929963,0.09428105524869086,FAILS_NAIVE_HECKE_SECOND_VARIATION_RECURRENCE,0.04749620227059361,0.00047379185084608894,-0.09499240454118722,0.09546619639203331,FAILS_NAIVE_HECKE_SECOND_VARIATION_RECURRENCE,0.18998480908237445,0.18951101723152836,FAILS_NAIVE_HECKE_SECOND_VARIATION_RECURRENCE,0.09499240454118722,0.09451861269034113,FAILS_NAIVE_HECKE_SECOND_VARIATION_RECURRENCE,FAILS_NAIVE_ALL_S_SECOND_VARIATION_RECURRENCE,FAILS_NAIVE_ALL_S_SECOND_VARIATION_RECURRENCE,FAILS_NAIVE_ALL_S_SECOND_VARIATION_RECURRENCE,false,PROVED,NUMERICAL_OBSERVATION
LRLRRRRR,3,-1,0.125,4,5.883314629302372,1.610892258069789,2,1|3,MIXED_DEGREES,false,0.0,0.07451536299239664,0.10249595952251166,-0.07451536299239664,0.1770113225149083,FAILS_NAIVE_HECKE_SECOND_VARIATION_RECURRENCE,0.07451536299239664,0.027980596530115018,FAILS_NAIVE_HECKE_SECOND_VARIATION_RECURRENCE,-0.14903072598479328,0.25152668550730495,FAILS_NAIVE_HECKE_SECOND_VARIATION_RECURRENCE,0.07458294136293066,0.10256353837227583,-0.07458294136293066,0.17714647973520647,FAILS_NAIVE_HECKE_SECOND_VARIATION_RECURRENCE,0.07458294136293066,0.027980597009345173,FAILS_NAIVE_HECKE_SECOND_VARIATION_RECURRENCE,-0.14916588272586132,0.2517294210981371,FAILS_NAIVE_HECKE_SECOND_VARIATION_RECURRENCE,FAILS_NAIVE_ALL_S_SECOND_VARIATION_RECURRENCE,FAILS_NAIVE_ALL_S_SECOND_VARIATION_RECURRENCE,FAILS_NAIVE_ALL_S_SECOND_VARIATION_RECURRENCE,false,PROVED,NUMERICAL_OBSERVATION
LRLRRRRR,3,-1,0.25,4,5.883314629302372,1.610892258069789,2,1|3,MIXED_DEGREES,false,0.0,0.07708291618788093,0.08709015241680373,-0.07708291618788093,0.16417306860468467,FAILS_NAIVE_HECKE_SECOND_VARIATION_RECURRENCE,0.07708291618788093,0.0100072362289228,FAILS_NAIVE_HECKE_SECOND_VARIATION_RECURRENCE,-0.15416583237576187,0.2412559847925656,FAILS_NAIVE_HECKE_SECOND_VARIATION_RECURRENCE,0.07721229958962127,0.08721953602962304,-0.07721229958962127,0.1644318356192443,FAILS_NAIVE_HECKE_SECOND_VARIATION_RECURRENCE,0.07721229958962127,0.010007236440001774,FAILS_NAIVE_HECKE_SECOND_VARIATION_RECURRENCE,-0.15442459917924253,0.24164413520886557,FAILS_NAIVE_HECKE_SECOND_VARIATION_RECURRENCE,FAILS_NAIVE_ALL_S_SECOND_VARIATION_RECURRENCE,FAILS_NAIVE_ALL_S_SECOND_VARIATION_RECURRENCE,FAILS_NAIVE_ALL_S_SECOND_VARIATION_RECURRENCE,false,PROVED,NUMERICAL_OBSERVATION
LRLRRRRR,3,-1,0.5,4,5.883314629302372,1.610892258069789,2,1|3,MIXED_DEGREES,false,0.0,0.04737742354464981,0.0478512153852586,-0.04737742354464981,0.0952286389299084,FAILS_NAIVE_HECKE_SECOND_VARIATION_RECURRENCE,0.04737742354464981,0.00047379184060878515,FAILS_NAIVE_HECKE_SECOND_VARIATION_RECURRENCE,-0.09475484708929963,0.14260606247455823,FAILS_NAIVE_HECKE_SECOND_VARIATION_RECURRENCE,0.04749620227059361,0.047969994121439735,-0.04749620227059361,0.09546619639203335,FAILS_NAIVE_HECKE_SECOND_VARIATION_RECURRENCE,0.04749620227059361,0.0004737918508461239,FAILS_NAIVE_HECKE_SECOND_VARIATION_RECURRENCE,-0.09499240454118722,0.14296239866262694,FAILS_NAIVE_HECKE_SECOND_VARIATION_RECURRENCE,FAILS_NAIVE_ALL_S_SECOND_VARIATION_RECURRENCE,FAILS_NAIVE_ALL_S_SECOND_VARIATION_RECURRENCE,FAILS_NAIVE_ALL_S_SECOND_VARIATION_RECURRENCE,false,PROVED,NUMERICAL_OBSERVATION
LRLRRRRR,5,1,0.125,4,5.883314629302372,1.610892258069789,2,3|3,UNIFORM_NONUNIT,false,0.0,0.07451536299239664,0.09093693872287346,0.07451536299239664,0.016421575730476826,FAILS_NAIVE_HECKE_SECOND_VARIATION_RECURRENCE,0.07451536299239664,0.016421575730476826,FAILS_NAIVE_HECKE_SECOND_VARIATION_RECURRENCE,-0.29806145196958655,0.38899839069246,FAILS_NAIVE_HECKE_SECOND_VARIATION_RECURRENCE,0.07458294136293066,0.09093694028037143,0.07458294136293066,0.01635399891744077,FAILS_NAIVE_HECKE_SECOND_VARIATION_RECURRENCE,0.07458294136293066,0.01635399891744077,FAILS_NAIVE_HECKE_SECOND_VARIATION_RECURRENCE,-0.29833176545172263,0.38926870573209404,FAILS_NAIVE_HECKE_SECOND_VARIATION_RECURRENCE,FAILS_NAIVE_ALL_S_SECOND_VARIATION_RECURRENCE,FAILS_NAIVE_ALL_S_SECOND_VARIATION_RECURRENCE,FAILS_NAIVE_ALL_S_SECOND_VARIATION_RECURRENCE,false,PROVED,NUMERICAL_OBSERVATION
LRLRRRRR,5,1,0.25,4,5.883314629302372,1.610892258069789,2,3|3,UNIFORM_NONUNIT,false,0.0,0.07708291618788093,0.032523517743998864,0.07708291618788093,0.04455939844388207,FAILS_NAIVE_HECKE_SECOND_VARIATION_RECURRENCE,0.07708291618788093,0.04455939844388207,FAILS_NAIVE_HECKE_SECOND_VARIATION_RECURRENCE,-0.30833166475152374,0.3408551824955226,FAILS_NAIVE_HECKE_SECOND_VARIATION_RECURRENCE,0.07721229958962127,0.03252351843000551,0.07721229958962127,0.044688781159615755,FAILS_NAIVE_HECKE_SECOND_VARIATION_RECURRENCE,0.07721229958962127,0.044688781159615755,FAILS_NAIVE_HECKE_SECOND_VARIATION_RECURRENCE,-0.30884919835848507,0.34137271678849057,FAILS_NAIVE_HECKE_SECOND_VARIATION_RECURRENCE,FAILS_NAIVE_ALL_S_SECOND_VARIATION_RECURRENCE,FAILS_NAIVE_ALL_S_SECOND_VARIATION_RECURRENCE,FAILS_NAIVE_ALL_S_SECOND_VARIATION_RECURRENCE,false,PROVED,NUMERICAL_OBSERVATION
LRLRRRRR,5,1,0.5,4,5.883314629302372,1.610892258069789,2,3|3,UNIFORM_NONUNIT,false,0.0,0.04737742354464981,0.0015398234819784674,0.04737742354464981,0.045837600062671346,FAILS_NAIVE_HECKE_SECOND_VARIATION_RECURRENCE,0.04737742354464981,0.045837600062671346,FAILS_NAIVE_HECKE_SECOND_VARIATION_RECURRENCE,-0.18950969417859925,0.19104951766057773,FAILS_NAIVE_HECKE_SECOND_VARIATION_RECURRENCE,0.04749620227059361,0.0015398235152497854,0.04749620227059361,0.04595637875534383,FAILS_NAIVE_HECKE_SECOND_VARIATION_RECURRENCE,0.04749620227059361,0.04595637875534383,FAILS_NAIVE_HECKE_SECOND_VARIATION_RECURRENCE,-0.18998480908237445,0.19152463259762423,FAILS_NAIVE_HECKE_SECOND_VARIATION_RECURRENCE,FAILS_NAIVE_ALL_S_SECOND_VARIATION_RECURRENCE,FAILS_NAIVE_ALL_S_SECOND_VARIATION_RECURRENCE,FAILS_NAIVE_ALL_S_SECOND_VARIATION_RECURRENCE,false,PROVED,NUMERICAL_OBSERVATION
LRLRRRRR,7,-2,0.125,4,5.883314629302372,1.610892258069789,2,1|7,MIXED_DEGREES,false,0.0,0.07451536299239664,0.0771792570010874,-0.14903072598479328,0.2262099829858807,FAILS_NAIVE_HECKE_SECOND_VARIATION_RECURRENCE,0.29806145196958655,0.22088219496849915,FAILS_NAIVE_HECKE_SECOND_VARIATION_RECURRENCE,-0.22354608897718992,0.3007253459782773,FAILS_NAIVE_HECKE_SECOND_VARIATION_RECURRENCE,0.07458294136293066,0.07724683537162141,-0.14916588272586132,0.22641271809748273,FAILS_NAIVE_HECKE_SECOND_VARIATION_RECURRENCE,0.29833176545172263,0.22108493008010122,FAILS_NAIVE_HECKE_SECOND_VARIATION_RECURRENCE,-0.223748824088792,0.3009956594604134,FAILS_NAIVE_HECKE_SECOND_VARIATION_RECURRENCE,FAILS_NAIVE_ALL_S_SECOND_VARIATION_RECURRENCE,FAILS_NAIVE_ALL_S_SECOND_VARIATION_RECURRENCE,FAILS_NAIVE_ALL_S_SECOND_VARIATION_RECURRENCE,false,PROVED,NUMERICAL_OBSERVATION
LRLRRRRR,7,-2,0.25,4,5.883314629302372,1.610892258069789,2,1|7,MIXED_DEGREES,false,0.0,0.07708291618788093,0.07714412852559213,-0.15416583237576187,0.231309960901354,FAILS_NAIVE_HECKE_SECOND_VARIATION_RECURRENCE,0.30833166475152374,0.2311875362259316,FAILS_NAIVE_HECKE_SECOND_VARIATION_RECURRENCE,-0.2312487485636428,0.3083928770892349,FAILS_NAIVE_HECKE_SECOND_VARIATION_RECURRENCE,0.07721229958962127,0.07727351192733246,-0.15442459917924253,0.231698111106575,FAILS_NAIVE_HECKE_SECOND_VARIATION_RECURRENCE,0.30884919835848507,0.23157568643115262,FAILS_NAIVE_HECKE_SECOND_VARIATION_RECURRENCE,-0.23163689876886379,0.30891041069619624,FAILS_NAIVE_HECKE_SECOND_VARIATION_RECURRENCE,FAILS_NAIVE_ALL_S_SECOND_VARIATION_RECURRENCE,FAILS_NAIVE_ALL_S_SECOND_VARIATION_RECURRENCE,FAILS_NAIVE_ALL_S_SECOND_VARIATION_RECURRENCE,false,PROVED,NUMERICAL_OBSERVATION
LRLRRRRR,7,-2,0.5,4,5.883314629302372,1.610892258069789,2,1|7,MIXED_DEGREES,false,0.0,0.04737742354464981,0.04737743181378769,-0.09475484708929963,0.14213227890308733,FAILS_NAIVE_HECKE_SECOND_VARIATION_RECURRENCE,0.18950969417859925,0.14213226236481158,FAILS_NAIVE_HECKE_SECOND_VARIATION_RECURRENCE,-0.14213227063394945,0.18950970244773713,FAILS_NAIVE_HECKE_SECOND_VARIATION_RECURRENCE,0.04749620227059361,0.047496210539731486,-0.09499240454118722,0.1424886150809187,FAILS_NAIVE_HECKE_SECOND_VARIATION_RECURRENCE,0.18998480908237445,0.14248859854264295,FAILS_NAIVE_HECKE_SECOND_VARIATION_RECURRENCE,-0.14248860681178083,0.18998481735151232,FAILS_NAIVE_HECKE_SECOND_VARIATION_RECURRENCE,FAILS_NAIVE_ALL_S_SECOND_VARIATION_RECURRENCE,FAILS_NAIVE_ALL_S_SECOND_VARIATION_RECURRENCE,FAILS_NAIVE_ALL_S_SECOND_VARIATION_RECURRENCE,false,PROVED,NUMERICAL_OBSERVATION
