matrix_id,representative_word,representative_word_length,matrix,matrix_class,trace_re,trace_im,trace_minus_two_div9_re,trace_minus_two_div9_im,a_determinant_re,a_determinant_im,d9_re,d9_im,conjugator,conjugate_d9_re,conjugate_d9_im,inverse_d9_re,inverse_d9_im,s0,s1,s2,s3,s4,d9_power_1,d9_power_2,d9_power_3,d9_power_4,d9_power_5,determinant_one,level3_membership,integrality_identity_pass,conjugacy_invariance_pass,inversion_invariance_pass,repetition_identity_r1_to_r5_pass,all_exact_witnesses_pass,evidence_status,arithmetic_mode,owner_status,completeness_boundary
M3ce5ac42f4a25820,U1.L1.L1.Lim.L1m,5,"[[10-9i,3],[3-3i,1]]",LOXODROMIC,11,-9,1,-1,-1,1,4,-22,U1,4,-22,4,-22,"1,0","11,-9","39,-198","-1364,-2520","-37723,-15246","4,-22","-4196,-1672","-490500,767250","133280704,126276128","30067830604,-21591853822",true,true,true,true,true,true,true,NUMERICALLY_CERTIFIED,EXACT_GAUSSIAN_INTEGER,NECESSARY_INVARIANT_NOT_GAUSSIAN_PRIME_IDEAL_OWNER,ELEMENTARY_GENERATED_SUBGROUP_REDUCED_WORD_BALL_LE_5;NOT_FULL_GAMMA3;NOT_FULL_CONJUGACY_ENUMERATION
M987429f911f8f9cc,U1.L1.L1.Lim.Lim,5,"[[19-18i,3],[6-6i,1]]",LOXODROMIC,20,-18,2,-2,-2,2,8,-80,U1,8,-80,8,-80,"1,0","20,-18","75,-720","-11480,-15732","-512851,-107280","8,-80","-56992,-11840","-12742200,40158000","27970894208,12146087680","10815042043208,-19240273499600",true,true,true,true,true,true,true,NUMERICALLY_CERTIFIED,EXACT_GAUSSIAN_INTEGER,NECESSARY_INVARIANT_NOT_GAUSSIAN_PRIME_IDEAL_OWNER,ELEMENTARY_GENERATED_SUBGROUP_REDUCED_WORD_BALL_LE_5;NOT_FULL_GAMMA3;NOT_FULL_CONJUGACY_ENUMERATION
M36d1f2b37c8639ed,U1.L1.L1.Lim.U1,5,"[[19-9i,60-27i],[6-3i,19-9i]]",LOXODROMIC,38,-18,4,-2,-4,2,124,-152,U1,124,-152,124,-152,"1,0","38,-18","1119,-1368","17860,-72108","-620383,-3060216","124,-152","-69056,-339872","-542149380,-285508440","-996698483456,422462255488","-536379996846596,1835796612511528",true,true,true,true,true,true,true,NUMERICALLY_CERTIFIED,EXACT_GAUSSIAN_INTEGER,NECESSARY_INVARIANT_NOT_GAUSSIAN_PRIME_IDEAL_OWNER,ELEMENTARY_GENERATED_SUBGROUP_REDUCED_WORD_BALL_LE_5;NOT_FULL_GAMMA3;NOT_FULL_CONJUGACY_ENUMERATION
Mb8c6e713ff869b6f,U1.L1.L1.Lim.U1m,5,"[[19-9i,-54+27i],[6-3i,-17+9i]]",PARABOLIC,2,0,0,0,0,0,0,0,U1,0,0,0,0,"1,0","2,0","3,0","4,0","5,0","0,0","0,0","0,0","0,0","0,0",true,true,true,true,true,true,true,NUMERICALLY_CERTIFIED,EXACT_GAUSSIAN_INTEGER,NECESSARY_INVARIANT_NOT_GAUSSIAN_PRIME_IDEAL_OWNER,ELEMENTARY_GENERATED_SUBGROUP_REDUCED_WORD_BALL_LE_5;NOT_FULL_GAMMA3;NOT_FULL_CONJUGACY_ENUMERATION
M9d1096c73b740127,U1.L1.L1.Lim.Ui,5,"[[19-9i,30+57i],[6-3i,10+18i]]",LOXODROMIC,29,9,3,1,-3,-1,84,58,U1,84,58,84,58,"1,0","29,9","759,522","17284,21960","302837,791874","84,58","33564,87928","-20456820,84169890","-59442985536,53122228768","-72787565996196,9237326786578",true,true,true,true,true,true,true,NUMERICALLY_CERTIFIED,EXACT_GAUSSIAN_INTEGER,NECESSARY_INVARIANT_NOT_GAUSSIAN_PRIME_IDEAL_OWNER,ELEMENTARY_GENERATED_SUBGROUP_REDUCED_WORD_BALL_LE_5;NOT_FULL_GAMMA3;NOT_FULL_CONJUGACY_ENUMERATION
Mb996677d3a393656,U1.L1.L1.Lim.Uim,5,"[[19-9i,-24-57i],[6-3i,-8-18i]]",LOXODROMIC,11,-27,1,-3,-1,3,-68,-66,U1,-68,-66,-68,-66,"1,0","11,-27","-609,-594","-22748,9936","18653,724086","-68,-66","2140,80520","46523412,-50388426","-58310008640,3101952480","37411618519972,32744004507654",true,true,true,true,true,true,true,NUMERICALLY_CERTIFIED,EXACT_GAUSSIAN_INTEGER,NECESSARY_INVARIANT_NOT_GAUSSIAN_PRIME_IDEAL_OWNER,ELEMENTARY_GENERATED_SUBGROUP_REDUCED_WORD_BALL_LE_5;NOT_FULL_GAMMA3;NOT_FULL_CONJUGACY_ENUMERATION
M7060ddafa3e3dbdf,U1.L1.L1.U1.L1,5,"[[199,60],[63,19]]",LOXODROMIC,218,0,24,0,-24,0,5280,0,U1,5280,0,5280,0,"1,0","218,0","47523,0","10359796,0","2258388005,0","5280,0","250926720,0","11924539593120,0","566677970293332480,0","26929670492355206532000,0",true,true,true,true,true,true,true,NUMERICALLY_CERTIFIED,EXACT_GAUSSIAN_INTEGER,NECESSARY_INVARIANT_NOT_GAUSSIAN_PRIME_IDEAL_OWNER,ELEMENTARY_GENERATED_SUBGROUP_REDUCED_WORD_BALL_LE_5;NOT_FULL_GAMMA3;NOT_FULL_CONJUGACY_ENUMERATION
Mc95fa459129a5641,U1.L1.L1.U1.L1m,5,"[[-161,60],[-51,19]]",LOXODROMIC,-142,0,-16,0,16,0,2240,0,U1,2240,0,2240,0,"1,0","-142,0","20163,0","-2863004,0","406526405,0","2240,0","45167360,0","910664314560,0","18360813864995840,0","370190728235381816000,0",true,true,true,true,true,true,true,NUMERICALLY_CERTIFIED,EXACT_GAUSSIAN_INTEGER,NECESSARY_INVARIANT_NOT_GAUSSIAN_PRIME_IDEAL_OWNER,ELEMENTARY_GENERATED_SUBGROUP_REDUCED_WORD_BALL_LE_5;NOT_FULL_GAMMA3;NOT_FULL_CONJUGACY_ENUMERATION
M015c6776a2e56d7d,U1.L1.L1.U1.Li,5,"[[19+180i,60],[6+57i,19]]",LOXODROMIC,38,180,4,20,-4,-20,-3440,1520,U1,-3440,1520,-3440,1520,"1,0","38,180","-30957,13680","-3638804,-5052600","771224405,-846997200","-3440,1520","85695040,-94112320","-1365490514160,4085837351280","-13621399713847040,-145169262860519680","2407606809638676394000,4307809287464703398000",true,true,true,true,true,true,true,NUMERICALLY_CERTIFIED,EXACT_GAUSSIAN_INTEGER,NECESSARY_INVARIANT_NOT_GAUSSIAN_PRIME_IDEAL_OWNER,ELEMENTARY_GENERATED_SUBGROUP_REDUCED_WORD_BALL_LE_5;NOT_FULL_GAMMA3;NOT_FULL_CONJUGACY_ENUMERATION
M185044051a2aab84,U1.L1.L1.U1.Lim,5,"[[19-180i,60],[6-57i,19]]",LOXODROMIC,38,-180,4,-20,-4,20,-3440,-1520,U1,-3440,-1520,-3440,-1520,"1,0","38,-180","-30957,-13680","-3638804,5052600","771224405,846997200","-3440,-1520","85695040,94112320","-1365490514160,-4085837351280","-13621399713847040,145169262860519680","2407606809638676394000,-4307809287464703398000",true,true,true,true,true,true,true,NUMERICALLY_CERTIFIED,EXACT_GAUSSIAN_INTEGER,NECESSARY_INVARIANT_NOT_GAUSSIAN_PRIME_IDEAL_OWNER,ELEMENTARY_GENERATED_SUBGROUP_REDUCED_WORD_BALL_LE_5;NOT_FULL_GAMMA3;NOT_FULL_CONJUGACY_ENUMERATION
Mecc669950fbde37a,U1.L1.L1.U1.U1,5,"[[19,117],[6,37]]",LOXODROMIC,56,0,6,0,-6,0,348,0,U1,348,0,348,0,"1,0","56,0","3135,0","175504,0","9825089,0","348,0","1091328,0","3420222300,0","10718975597568,0","33593266102556508,0",true,true,true,true,true,true,true,NUMERICALLY_CERTIFIED,EXACT_GAUSSIAN_INTEGER,NECESSARY_INVARIANT_NOT_GAUSSIAN_PRIME_IDEAL_OWNER,ELEMENTARY_GENERATED_SUBGROUP_REDUCED_WORD_BALL_LE_5;NOT_FULL_GAMMA3;NOT_FULL_CONJUGACY_ENUMERATION
Mc2998454a6015c67,U1.L1.L1.U1.Ui,5,"[[19,60+57i],[6,19+18i]]",LOXODROMIC,38,18,4,2,-4,-2,124,152,U1,124,152,124,152,"1,0","38,18","1119,1368","17860,72108","-620383,3060216","124,152","-69056,339872","-542149380,285508440","-996698483456,-422462255488","-536379996846596,-1835796612511528",true,true,true,true,true,true,true,NUMERICALLY_CERTIFIED,EXACT_GAUSSIAN_INTEGER,NECESSARY_INVARIANT_NOT_GAUSSIAN_PRIME_IDEAL_OWNER,ELEMENTARY_GENERATED_SUBGROUP_REDUCED_WORD_BALL_LE_5;NOT_FULL_GAMMA3;NOT_FULL_CONJUGACY_ENUMERATION
M5a7ca650a6b0b90f,U1.L1.L1.U1.Uim,5,"[[19,60-57i],[6,19-18i]]",LOXODROMIC,38,-18,4,-2,-4,2,124,-152,U1,124,-152,124,-152,"1,0","38,-18","1119,-1368","17860,-72108","-620383,-3060216","124,-152","-69056,-339872","-542149380,-285508440","-996698483456,422462255488","-536379996846596,1835796612511528",true,true,true,true,true,true,true,NUMERICALLY_CERTIFIED,EXACT_GAUSSIAN_INTEGER,NECESSARY_INVARIANT_NOT_GAUSSIAN_PRIME_IDEAL_OWNER,ELEMENTARY_GENERATED_SUBGROUP_REDUCED_WORD_BALL_LE_5;NOT_FULL_GAMMA3;NOT_FULL_CONJUGACY_ENUMERATION
M3d98632b8ca49a73,U1.L1.L1.U1m.L1,5,"[[-143,-54],[-45,-17]]",LOXODROMIC,-160,0,-18,0,18,0,2844,0,U1,2844,0,2844,0,"1,0","-160,0","25599,0","-4095680,0","655283201,0","2844,0","72806400,0","1863698230044,0","47706947219865600,0","1221202433070421404444,0",true,true,true,true,true,true,true,NUMERICALLY_CERTIFIED,EXACT_GAUSSIAN_INTEGER,NECESSARY_INVARIANT_NOT_GAUSSIAN_PRIME_IDEAL_OWNER,ELEMENTARY_GENERATED_SUBGROUP_REDUCED_WORD_BALL_LE_5;NOT_FULL_GAMMA3;NOT_FULL_CONJUGACY_ENUMERATION
M16942c4e5f522c5e,U1.L1.L1.U1m.L1m,5,"[[181,-54],[57,-17]]",LOXODROMIC,164,0,18,0,-18,0,2988,0,U1,2988,0,2988,0,"1,0","164,0","26895,0","4410616,0","723314129,0","2988,0","80365248,0","2161342982700,0","58127158096374528,0","1563271787682553579308,0",true,true,true,true,true,true,true,NUMERICALLY_CERTIFIED,EXACT_GAUSSIAN_INTEGER,NECESSARY_INVARIANT_NOT_GAUSSIAN_PRIME_IDEAL_OWNER,ELEMENTARY_GENERATED_SUBGROUP_REDUCED_WORD_BALL_LE_5;NOT_FULL_GAMMA3;NOT_FULL_CONJUGACY_ENUMERATION
M69669a252c15216f,U1.L1.L1.U1m.Li,5,"[[19-162i,-54],[6-51i,-17]]",LOXODROMIC,2,-162,0,-18,0,18,-2916,-72,U1,-2916,-72,-2916,-72,"1,0","2,-162","-26241,-648","-157460,4249908","688196417,34008984","-2916,-72","76469184,3778848","-2004255635940,-148716560520","52499307990645504,5201377629475968","-1374316345582363258596,-170514103181930078472",true,true,true,true,true,true,true,NUMERICALLY_CERTIFIED,EXACT_GAUSSIAN_INTEGER,NECESSARY_INVARIANT_NOT_GAUSSIAN_PRIME_IDEAL_OWNER,ELEMENTARY_GENERATED_SUBGROUP_REDUCED_WORD_BALL_LE_5;NOT_FULL_GAMMA3;NOT_FULL_CONJUGACY_ENUMERATION
Mb3922fb90f88b534,U1.L1.L1.U1m.Lim,5,"[[19+162i,-54],[6+51i,-17]]",LOXODROMIC,2,162,0,18,0,-18,-2916,72,U1,-2916,72,-2916,72,"1,0","2,162","-26241,648","-157460,-4249908","688196417,-34008984","-2916,72","76469184,-3778848","-2004255635940,148716560520","52499307990645504,-5201377629475968","-1374316345582363258596,170514103181930078472",true,true,true,true,true,true,true,NUMERICALLY_CERTIFIED,EXACT_GAUSSIAN_INTEGER,NECESSARY_INVARIANT_NOT_GAUSSIAN_PRIME_IDEAL_OWNER,ELEMENTARY_GENERATED_SUBGROUP_REDUCED_WORD_BALL_LE_5;NOT_FULL_GAMMA3;NOT_FULL_CONJUGACY_ENUMERATION
Mf34762302024ec56,U1.L1.L1.U1m.U1m,5,"[[19,-111],[6,-35]]",LOXODROMIC,-16,0,-2,0,2,0,28,0,U1,28,0,28,0,"1,0","-16,0","255,0","-4064,0","64769,0","28,0","7168,0","1820700,0","462450688,0","117460654108,0",true,true,true,true,true,true,true,NUMERICALLY_CERTIFIED,EXACT_GAUSSIAN_INTEGER,NECESSARY_INVARIANT_NOT_GAUSSIAN_PRIME_IDEAL_OWNER,ELEMENTARY_GENERATED_SUBGROUP_REDUCED_WORD_BALL_LE_5;NOT_FULL_GAMMA3;NOT_FULL_CONJUGACY_ENUMERATION
Md390114d621aabcc,U1.L1.L1.U1m.Ui,5,"[[19,-54+57i],[6,-17+18i]]",LOXODROMIC,2,18,0,2,0,-2,-36,8,U1,-36,8,-36,8,"1,0","2,18","-321,72","-1940,-5652","98177,-46296","-36,8","10944,-5152","-3153060,2446920","839096064,-1014923392","-197111295396,387217801928",true,true,true,true,true,true,true,NUMERICALLY_CERTIFIED,EXACT_GAUSSIAN_INTEGER,NECESSARY_INVARIANT_NOT_GAUSSIAN_PRIME_IDEAL_OWNER,ELEMENTARY_GENERATED_SUBGROUP_REDUCED_WORD_BALL_LE_5;NOT_FULL_GAMMA3;NOT_FULL_CONJUGACY_ENUMERATION
M66b36b254b0ff6da,U1.L1.L1.U1m.Uim,5,"[[19,-54-57i],[6,-17-18i]]",LOXODROMIC,2,-18,0,-2,0,2,-36,-8,U1,-36,-8,-36,-8,"1,0","2,-18","-321,-72","-1940,5652","98177,46296","-36,-8","10944,5152","-3153060,-2446920","839096064,1014923392","-197111295396,-387217801928",true,true,true,true,true,true,true,NUMERICALLY_CERTIFIED,EXACT_GAUSSIAN_INTEGER,NECESSARY_INVARIANT_NOT_GAUSSIAN_PRIME_IDEAL_OWNER,ELEMENTARY_GENERATED_SUBGROUP_REDUCED_WORD_BALL_LE_5;NOT_FULL_GAMMA3;NOT_FULL_CONJUGACY_ENUMERATION
Mff780db9960dbc6a,U1.L1.L1.Ui.L1,5,"[[28+171i,3+57i],[9+54i,1+18i]]",LOXODROMIC,29,189,3,21,-3,-21,-3876,1218,U1,-3876,1218,-3876,1218,"1,0","29,189","-34881,10962","-3083396,-6274800","1096553597,-764742006","-3876,1218","121843164,-84972552","-3318664135500,4299657323850","68628798668616384,-186359842938911712","-351033153543662391996,7252912928100833817978",true,true,true,true,true,true,true,NUMERICALLY_CERTIFIED,EXACT_GAUSSIAN_INTEGER,NECESSARY_INVARIANT_NOT_GAUSSIAN_PRIME_IDEAL_OWNER,ELEMENTARY_GENERATED_SUBGROUP_REDUCED_WORD_BALL_LE_5;NOT_FULL_GAMMA3;NOT_FULL_CONJUGACY_ENUMERATION
Mbfc77b1cb5d52f9e,U1.L1.L1.Ui.L1m,5,"[[10-171i,3+57i],[3-54i,1+18i]]",LOXODROMIC,11,-153,1,-17,-1,17,-2588,-374,U1,-2588,-374,-2588,-374,"1,0","11,-153","-23289,-3366","-771188,3526344","531070853,156784914","-2588,-374","59010460,17420920","-1315714799268,-604362435534","28608713657928640,18504297120501280","-604011475669835923028,-527262009504700178654",true,true,true,true,true,true,true,NUMERICALLY_CERTIFIED,EXACT_GAUSSIAN_INTEGER,NECESSARY_INVARIANT_NOT_GAUSSIAN_PRIME_IDEAL_OWNER,ELEMENTARY_GENERATED_SUBGROUP_REDUCED_WORD_BALL_LE_5;NOT_FULL_GAMMA3;NOT_FULL_CONJUGACY_ENUMERATION
Md1eae8c222647760,U1.L1.L1.Ui.Li,5,"[[-152+9i,3+57i],[-48+3i,1+18i]]",LOXODROMIC,-151,27,-17,3,17,-3,2452,-906,U1,2452,-906,2452,-906,"1,0","-151,27","22071,-8154","-3112412,1827144","420619253,-359925714","2452,-906","46733020,-39990840","705312444492,-1263658884786","5262371056665280,-33640069219625760","-158160595901538157028,-785345700009530333346",true,true,true,true,true,true,true,NUMERICALLY_CERTIFIED,EXACT_GAUSSIAN_INTEGER,NECESSARY_INVARIANT_NOT_GAUSSIAN_PRIME_IDEAL_OWNER,ELEMENTARY_GENERATED_SUBGROUP_REDUCED_WORD_BALL_LE_5;NOT_FULL_GAMMA3;NOT_FULL_CONJUGACY_ENUMERATION
Me1003487ecc569ac,U1.L1.L1.Ui.Lim,5,"[[190-9i,3+57i],[60-3i,1+18i]]",LOXODROMIC,191,9,21,1,-21,-1,4044,382,U1,4044,382,4044,382,"1,0","191,9","36399,3438","6921076,984240","1313030957,250276086","4044,382","145888284,27808072","5214437613540,1513722125430","184590923444520384,73023694408944352","6467684964941264649204,3292540022385295479622",true,true,true,true,true,true,true,NUMERICALLY_CERTIFIED,EXACT_GAUSSIAN_INTEGER,NECESSARY_INVARIANT_NOT_GAUSSIAN_PRIME_IDEAL_OWNER,ELEMENTARY_GENERATED_SUBGROUP_REDUCED_WORD_BALL_LE_5;NOT_FULL_GAMMA3;NOT_FULL_CONJUGACY_ENUMERATION
M654bd4a99d624ce8,U1.L1.L1.Ui.Ui,5,"[[19,3+114i],[6,1+36i]]",LOXODROMIC,20,36,2,4,-2,-4,-100,160,U1,-100,160,-100,160,"1,0","20,36","-897,1440","-69800,-3528","-1268095,-2584800","-100,160","-140800,-287360","540236700,55297440","-564760729600,728284034560","-541574414822500,-1467254568956000",true,true,true,true,true,true,true,NUMERICALLY_CERTIFIED,EXACT_GAUSSIAN_INTEGER,NECESSARY_INVARIANT_NOT_GAUSSIAN_PRIME_IDEAL_OWNER,ELEMENTARY_GENERATED_SUBGROUP_REDUCED_WORD_BALL_LE_5;NOT_FULL_GAMMA3;NOT_FULL_CONJUGACY_ENUMERATION
Med5a93612a6032ee,U1.L1.L1.Uim.L1,5,"[[28-171i,3-57i],[9-54i,1-18i]]",LOXODROMIC,29,-189,3,-21,-3,21,-3876,-1218,U1,-3876,-1218,-3876,-1218,"1,0","29,-189","-34881,-10962","-3083396,6274800","1096553597,764742006","-3876,-1218","121843164,84972552","-3318664135500,-4299657323850","68628798668616384,186359842938911712","-351033153543662391996,-7252912928100833817978",true,true,true,true,true,true,true,NUMERICALLY_CERTIFIED,EXACT_GAUSSIAN_INTEGER,NECESSARY_INVARIANT_NOT_GAUSSIAN_PRIME_IDEAL_OWNER,ELEMENTARY_GENERATED_SUBGROUP_REDUCED_WORD_BALL_LE_5;NOT_FULL_GAMMA3;NOT_FULL_CONJUGACY_ENUMERATION
M1cc90ec8be3fc5a8,U1.L1.L1.Uim.L1m,5,"[[10+171i,3-57i],[3+54i,1-18i]]",LOXODROMIC,11,153,1,17,-1,-17,-2588,374,U1,-2588,374,-2588,374,"1,0","11,153","-23289,3366","-771188,-3526344","531070853,-156784914","-2588,374","59010460,-17420920","-1315714799268,604362435534","28608713657928640,-18504297120501280","-604011475669835923028,527262009504700178654",true,true,true,true,true,true,true,NUMERICALLY_CERTIFIED,EXACT_GAUSSIAN_INTEGER,NECESSARY_INVARIANT_NOT_GAUSSIAN_PRIME_IDEAL_OWNER,ELEMENTARY_GENERATED_SUBGROUP_REDUCED_WORD_BALL_LE_5;NOT_FULL_GAMMA3;NOT_FULL_CONJUGACY_ENUMERATION
M3436eaf71f354aa3,U1.L1.L1.Uim.Li,5,"[[190+9i,3-57i],[60+3i,1-18i]]",LOXODROMIC,191,-9,21,-1,-21,1,4044,-382,U1,4044,-382,4044,-382,"1,0","191,-9","36399,-3438","6921076,-984240","1313030957,-250276086","4044,-382","145888284,-27808072","5214437613540,-1513722125430","184590923444520384,-73023694408944352","6467684964941264649204,-3292540022385295479622",true,true,true,true,true,true,true,NUMERICALLY_CERTIFIED,EXACT_GAUSSIAN_INTEGER,NECESSARY_INVARIANT_NOT_GAUSSIAN_PRIME_IDEAL_OWNER,ELEMENTARY_GENERATED_SUBGROUP_REDUCED_WORD_BALL_LE_5;NOT_FULL_GAMMA3;NOT_FULL_CONJUGACY_ENUMERATION
M194ca845fc66609c,U1.L1.L1.Uim.Lim,5,"[[-152-9i,3-57i],[-48-3i,1-18i]]",LOXODROMIC,-151,-27,-17,-3,17,3,2452,906,U1,2452,906,2452,906,"1,0","-151,-27","22071,8154","-3112412,-1827144","420619253,359925714","2452,906","46733020,39990840","705312444492,1263658884786","5262371056665280,33640069219625760","-158160595901538157028,785345700009530333346",true,true,true,true,true,true,true,NUMERICALLY_CERTIFIED,EXACT_GAUSSIAN_INTEGER,NECESSARY_INVARIANT_NOT_GAUSSIAN_PRIME_IDEAL_OWNER,ELEMENTARY_GENERATED_SUBGROUP_REDUCED_WORD_BALL_LE_5;NOT_FULL_GAMMA3;NOT_FULL_CONJUGACY_ENUMERATION
M2a00dafa94fdbc3f,U1.L1.L1.Uim.Uim,5,"[[19,3-114i],[6,1-36i]]",LOXODROMIC,20,-36,2,-4,-2,4,-100,-160,U1,-100,-160,-100,-160,"1,0","20,-36","-897,-1440","-69800,3528","-1268095,2584800","-100,-160","-140800,287360","540236700,-55297440","-564760729600,-728284034560","-541574414822500,1467254568956000",true,true,true,true,true,true,true,NUMERICALLY_CERTIFIED,EXACT_GAUSSIAN_INTEGER,NECESSARY_INVARIANT_NOT_GAUSSIAN_PRIME_IDEAL_OWNER,ELEMENTARY_GENERATED_SUBGROUP_REDUCED_WORD_BALL_LE_5;NOT_FULL_GAMMA3;NOT_FULL_CONJUGACY_ENUMERATION
M4091ce997c1b5e09,U1.L1.Li.L1m.L1m,5,"[[-8+9i,3],[-3+3i,1]]",LOXODROMIC,-7,9,-1,1,1,-1,-4,-14,U1,-4,-14,-4,-14,"1,0","-7,9","-33,-126","1372,576","-14755,8442","-4,-14","-1636,952","175572,173754","15925184,-28030688","-4073498524,-1053703574",true,true,true,true,true,true,true,NUMERICALLY_CERTIFIED,EXACT_GAUSSIAN_INTEGER,NECESSARY_INVARIANT_NOT_GAUSSIAN_PRIME_IDEAL_OWNER,ELEMENTARY_GENERATED_SUBGROUP_REDUCED_WORD_BALL_LE_5;NOT_FULL_GAMMA3;NOT_FULL_CONJUGACY_ENUMERATION
M5ad66f4c74125c92,U1.L1.Li.L1m.Li,5,"[[1+18i,3],[6i,1]]",LOXODROMIC,2,18,0,2,0,-2,-36,8,U1,-36,8,-36,8,"1,0","2,18","-321,72","-1940,-5652","98177,-46296","-36,8","10944,-5152","-3153060,2446920","839096064,-1014923392","-197111295396,387217801928",true,true,true,true,true,true,true,NUMERICALLY_CERTIFIED,EXACT_GAUSSIAN_INTEGER,NECESSARY_INVARIANT_NOT_GAUSSIAN_PRIME_IDEAL_OWNER,ELEMENTARY_GENERATED_SUBGROUP_REDUCED_WORD_BALL_LE_5;NOT_FULL_GAMMA3;NOT_FULL_CONJUGACY_ENUMERATION
M72d5d7e277e5c29b,U1.L1.Li.L1m.U1,5,"[[1+9i,6+27i],[3i,1+9i]]",LOXODROMIC,2,18,0,2,0,-2,-36,8,U1,-36,8,-36,8,"1,0","2,18","-321,72","-1940,-5652","98177,-46296","-36,8","10944,-5152","-3153060,2446920","839096064,-1014923392","-197111295396,387217801928",true,true,true,true,true,true,true,NUMERICALLY_CERTIFIED,EXACT_GAUSSIAN_INTEGER,NECESSARY_INVARIANT_NOT_GAUSSIAN_PRIME_IDEAL_OWNER,ELEMENTARY_GENERATED_SUBGROUP_REDUCED_WORD_BALL_LE_5;NOT_FULL_GAMMA3;NOT_FULL_CONJUGACY_ENUMERATION
M6d02a335f7db037b,U1.L1.Li.L1m.U1m,5,"[[1+9i,-27i],[3i,1-9i]]",PARABOLIC,2,0,0,0,0,0,0,0,U1,0,0,0,0,"1,0","2,0","3,0","4,0","5,0","0,0","0,0","0,0","0,0","0,0",true,true,true,true,true,true,true,NUMERICALLY_CERTIFIED,EXACT_GAUSSIAN_INTEGER,NECESSARY_INVARIANT_NOT_GAUSSIAN_PRIME_IDEAL_OWNER,ELEMENTARY_GENERATED_SUBGROUP_REDUCED_WORD_BALL_LE_5;NOT_FULL_GAMMA3;NOT_FULL_CONJUGACY_ENUMERATION
M8f6174a61293cc41,U1.L1.Li.L1m.Ui,5,"[[1+9i,-24+3i],[3i,-8]]",LOXODROMIC,-7,9,-1,1,1,-1,-4,-14,U1,-4,-14,-4,-14,"1,0","-7,9","-33,-126","1372,576","-14755,8442","-4,-14","-1636,952","175572,173754","15925184,-28030688","-4073498524,-1053703574",true,true,true,true,true,true,true,NUMERICALLY_CERTIFIED,EXACT_GAUSSIAN_INTEGER,NECESSARY_INVARIANT_NOT_GAUSSIAN_PRIME_IDEAL_OWNER,ELEMENTARY_GENERATED_SUBGROUP_REDUCED_WORD_BALL_LE_5;NOT_FULL_GAMMA3;NOT_FULL_CONJUGACY_ENUMERATION
M568353b42825332f,U1.L1.Li.L1m.Uim,5,"[[1+9i,30-3i],[3i,10]]",LOXODROMIC,11,9,1,1,-1,-1,4,22,U1,4,22,4,22,"1,0","11,9","39,198","-1364,2520","-37723,15246","4,22","-4196,1672","-490500,-767250","133280704,-126276128","30067830604,21591853822",true,true,true,true,true,true,true,NUMERICALLY_CERTIFIED,EXACT_GAUSSIAN_INTEGER,NECESSARY_INVARIANT_NOT_GAUSSIAN_PRIME_IDEAL_OWNER,ELEMENTARY_GENERATED_SUBGROUP_REDUCED_WORD_BALL_LE_5;NOT_FULL_GAMMA3;NOT_FULL_CONJUGACY_ENUMERATION
M3dab5f6ae27433dd,U1.L1.Li.Li.Li,5,"[[10+27i,3],[3+9i,1]]",LOXODROMIC,11,27,1,3,-1,-3,-68,66,U1,-68,66,-68,66,"1,0","11,27","-609,594","-22748,-9936","18653,-724086","-68,66","2140,-80520","46523412,50388426","-58310008640,-3101952480","37411618519972,-32744004507654",true,true,true,true,true,true,true,NUMERICALLY_CERTIFIED,EXACT_GAUSSIAN_INTEGER,NECESSARY_INVARIANT_NOT_GAUSSIAN_PRIME_IDEAL_OWNER,ELEMENTARY_GENERATED_SUBGROUP_REDUCED_WORD_BALL_LE_5;NOT_FULL_GAMMA3;NOT_FULL_CONJUGACY_ENUMERATION
Mfd86470af7a5cf4e,U1.L1.Li.Li.U1,5,"[[10+18i,33+54i],[3+6i,10+18i]]",LOXODROMIC,20,36,2,4,-2,-4,-100,160,U1,-100,160,-100,160,"1,0","20,36","-897,1440","-69800,-3528","-1268095,-2584800","-100,160","-140800,-287360","540236700,55297440","-564760729600,728284034560","-541574414822500,-1467254568956000",true,true,true,true,true,true,true,NUMERICALLY_CERTIFIED,EXACT_GAUSSIAN_INTEGER,NECESSARY_INVARIANT_NOT_GAUSSIAN_PRIME_IDEAL_OWNER,ELEMENTARY_GENERATED_SUBGROUP_REDUCED_WORD_BALL_LE_5;NOT_FULL_GAMMA3;NOT_FULL_CONJUGACY_ENUMERATION
Mf600b7ab274ca20e,U1.L1.Li.Li.U1m,5,"[[10+18i,-27-54i],[3+6i,-8-18i]]",PARABOLIC,2,0,0,0,0,0,0,0,U1,0,0,0,0,"1,0","2,0","3,0","4,0","5,0","0,0","0,0","0,0","0,0","0,0",true,true,true,true,true,true,true,NUMERICALLY_CERTIFIED,EXACT_GAUSSIAN_INTEGER,NECESSARY_INVARIANT_NOT_GAUSSIAN_PRIME_IDEAL_OWNER,ELEMENTARY_GENERATED_SUBGROUP_REDUCED_WORD_BALL_LE_5;NOT_FULL_GAMMA3;NOT_FULL_CONJUGACY_ENUMERATION
