control_id,row_id,complex_length_fixed,repetition_exponent_fixed,original_holonomy_angle,shuffled_holonomy_angle,shuffled_from_row_id,orientation_reversal_angle,shuffle_seed_label,target_data_used,evidence_status
HC59c266a4b9011ee7,M59c266a4b9011ee7,6.10013329802228,1,-2.04848103291556,-1.83433067911274,M18a45b0e6018174c,2.04848103291556,P24-2026-08-27-target-free-holonomy-shuffle-v1,false,NUMERICALLY_CERTIFIED
HCbff504ff7384727d,Mbff504ff7384727d,5.79893739834144,1,-2.9216048718129,-1.38119181792211,Me270d6e41693092a,2.9216048718129,P24-2026-08-27-target-free-holonomy-shuffle-v1,false,NUMERICALLY_CERTIFIED
HC8a50286c2f9932c3,M8a50286c2f9932c3,5.92552962952884,1,2.40341123433865,2.99806094525111,Mc8311bb7c026dc3c,-2.40341123433865,P24-2026-08-27-target-free-holonomy-shuffle-v1,false,NUMERICALLY_CERTIFIED
HC4c197bde3d6d6b2e,M4c197bde3d6d6b2e,6.36344104501432,1,1.69173035819396,-0.0941763258847885,M05417af600e5af75,-1.69173035819396,P24-2026-08-27-target-free-holonomy-shuffle-v1,false,NUMERICALLY_CERTIFIED
HC55dd1be4ca6a3d25,M55dd1be4ca6a3d25,6.74691929038578,1,-2.36948136560033,2.83710562470824,Mbaf92a289febc503,2.36948136560033,P24-2026-08-27-target-free-holonomy-shuffle-v1,false,NUMERICALLY_CERTIFIED
HC7d2a4547471c5fec,M7d2a4547471c5fec,6.59983910979488,1,-2.9941149763762,2.83710562470824,M4200ac12f058cc8e,2.9941149763762,P24-2026-08-27-target-free-holonomy-shuffle-v1,false,NUMERICALLY_CERTIFIED
HCd8c736674d3f19cc,Md8c736674d3f19cc,6.65897078769243,1,2.63548926634945,-2.83710562470824,Mc743dfee9879cbda,-2.63548926634945,P24-2026-08-27-target-free-holonomy-shuffle-v1,false,NUMERICALLY_CERTIFIED
HCc2cde29740c845e3,Mc2cde29740c845e3,7.17164680880827,1,-3.03076566744533,-0.218653006253208,M5c2c02e23b79208f,3.03076566744533,P24-2026-08-27-target-free-holonomy-shuffle-v1,false,NUMERICALLY_CERTIFIED
HC4c1dc634beeb9692,M4c1dc634beeb9692,9.84416299577313,1,0.131212226200683,1.79469841816795,M09bcb9a694e2ad38,-0.131212226200683,P24-2026-08-27-target-free-holonomy-shuffle-v1,false,NUMERICALLY_CERTIFIED
HC29127c9a29a63101,M29127c9a29a63101,9.27424858484631,1,-1.54358832834977,-1.38119181792211,Md05333e33989de88,1.54358832834977,P24-2026-08-27-target-free-holonomy-shuffle-v1,false,NUMERICALLY_CERTIFIED
HCc23fd88edc6c7019,Mc23fd88edc6c7019,8.34830099886042,1,0,2.94026544749446,M2f56b956eecf932b,-0,P24-2026-08-27-target-free-holonomy-shuffle-v1,false,NUMERICALLY_CERTIFIED
HCe9cced75656e5436,Me9cced75656e5436,9.02647674349168,1,1.81973928336618,1.02987418341949,M07234d674fb2503f,-1.81973928336618,P24-2026-08-27-target-free-holonomy-shuffle-v1,false,NUMERICALLY_CERTIFIED
HC22cc95c80ff95fba,M22cc95c80ff95fba,10.0661156002189,1,-2.99806094525111,0.131212226200683,Ma95e46afde8e5fa5,2.99806094525111,P24-2026-08-27-target-free-holonomy-shuffle-v1,false,NUMERICALLY_CERTIFIED
HC266f10b6eea9fdfe,M266f10b6eea9fdfe,8.78981199210528,1,-3.09223499769302,-2.36948136560033,M241b1fe64d97a538,3.09223499769302,P24-2026-08-27-target-free-holonomy-shuffle-v1,false,NUMERICALLY_CERTIFIED
HC1bfbdb8eb5a61f0f,M1bfbdb8eb5a61f0f,4.87147534377653,1,1.83433067911274,-2.64439840898668,Mb8383e4f1428225c,-1.83433067911274,P24-2026-08-27-target-free-holonomy-shuffle-v1,false,NUMERICALLY_CERTIFIED
HCb13706d281b8f5bc,Mb13706d281b8f5bc,8.34919045610865,1,-2.64439840898668,-2.9941149763762,M7d2a4547471c5fec,2.64439840898668,P24-2026-08-27-target-free-holonomy-shuffle-v1,false,NUMERICALLY_CERTIFIED
HCd1660a327b3d9892,Md1660a327b3d9892,9.84436725153282,1,-2.77540900707361,1.9915582836727,M92a0b9e5361e6fd7,2.77540900707361,P24-2026-08-27-target-free-holonomy-shuffle-v1,false,NUMERICALLY_CERTIFIED
HC95f95629ad15f352,M95f95629ad15f352,9.47274252186439,1,1.81965541984194,2.72550426458231,Mb69ca52a5242df6c,-1.81965541984194,P24-2026-08-27-target-free-holonomy-shuffle-v1,false,NUMERICALLY_CERTIFIED
HC6164c66c807849df,M6164c66c807849df,8.78923316754777,1,0.448179322985179,-1.81973928336618,M6ee50c02451ef999,-0.448179322985179,P24-2026-08-27-target-free-holonomy-shuffle-v1,false,NUMERICALLY_CERTIFIED
HC84b5437a192ded20,M84b5437a192ded20,9.27416873992371,1,-1.1009391881972,-2.04848103291556,Mcfeced732d14c37b,1.1009391881972,P24-2026-08-27-target-free-holonomy-shuffle-v1,false,NUMERICALLY_CERTIFIED
HC575282aec2833779,M575282aec2833779,10.0659517464907,1,0.353905570690794,1.35201090320832,M393647c64b09c693,-0.353905570690794,P24-2026-08-27-target-free-holonomy-shuffle-v1,false,NUMERICALLY_CERTIFIED
HCb22f4e2381ddf320,Mb22f4e2381ddf320,10.5067102672331,1,0.0941763258847885,0,Ma929d374d2e992e9,-0.0941763258847885,P24-2026-08-27-target-free-holonomy-shuffle-v1,false,NUMERICALLY_CERTIFIED
HCc62eb6dd946fd237,Mc62eb6dd946fd237,9.9134182842444,1,-1.37155607397491,-0.603071884846712,M74182c46243521c9,1.37155607397491,P24-2026-08-27-target-free-holonomy-shuffle-v1,false,NUMERICALLY_CERTIFIED
HC4c7e058d254e67c8,M4c7e058d254e67c8,9.23004494563695,1,0,-3.1169044307894,Mbe11fb930414cfc5,-0,P24-2026-08-27-target-free-holonomy-shuffle-v1,false,NUMERICALLY_CERTIFIED
HC35840a1ff460a13b,M35840a1ff460a13b,9.71498430220022,1,1.54893990453199,-2.9216048718129,Mf849a476ce8317c3,-1.54893990453199,P24-2026-08-27-target-free-holonomy-shuffle-v1,false,NUMERICALLY_CERTIFIED
HC5cab966c03cee033,M5cab966c03cee033,10.506816911934,1,-2.83710562470824,1.35201090320832,M9d12ce01bb710570,2.83710562470824,P24-2026-08-27-target-free-holonomy-shuffle-v1,false,NUMERICALLY_CERTIFIED
HCd0f15a22c5946b98,Md0f15a22c5946b98,9.23042169706879,1,-2.74299413264663,2.9216048718129,M7b34e7666de3ba1e,2.74299413264663,P24-2026-08-27-target-free-holonomy-shuffle-v1,false,NUMERICALLY_CERTIFIED
HC3e03c7b110aaeb33,M3e03c7b110aaeb33,5.30637530952518,1,-1.38119181792211,-1.78928426627815,M1f021fccaab1d859,1.38119181792211,P24-2026-08-27-target-free-holonomy-shuffle-v1,false,NUMERICALLY_CERTIFIED
HC04838b6fb566accd,M04838b6fb566accd,8.78981199210528,1,3.09223499769302,-2.9216048718129,M9cc2a11ea9ba7c4a,-3.09223499769302,P24-2026-08-27-target-free-holonomy-shuffle-v1,false,NUMERICALLY_CERTIFIED
HCfd92a5b4a61c36ba,Mfd92a5b4a61c36ba,10.2850694905984,1,-3.05977257451264,0,Meb178c1d6a386a74,3.05977257451264,P24-2026-08-27-target-free-holonomy-shuffle-v1,false,NUMERICALLY_CERTIFIED
HC6db4001d0a91cc0f,M6db4001d0a91cc0f,9.71503625833536,1,1.9915582836727,-1.81973928336618,M122060bc842c2109,-1.9915582836727,P24-2026-08-27-target-free-holonomy-shuffle-v1,false,NUMERICALLY_CERTIFIED
HCbf434e97e712a3d6,Mbf434e97e712a3d6,8.78923316754777,1,0.448179322985179,-2.9216048718129,M3572429226e0eb4e,-0.448179322985179,P24-2026-08-27-target-free-holonomy-shuffle-v1,false,NUMERICALLY_CERTIFIED
HC3cf99b3f0312eab7,M3cf99b3f0312eab7,9.46712016305314,1,-1.37161066832321,1.1009391881972,Mac5aee1b32d5a3a9,1.37161066832321,P24-2026-08-27-target-free-holonomy-shuffle-v1,false,NUMERICALLY_CERTIFIED
HC9021e0ac0073f330,M9021e0ac0073f330,10.2849365532946,1,0.316870227589821,0.353905570690794,M0af587924ade27a1,-0.316870227589821,P24-2026-08-27-target-free-holonomy-shuffle-v1,false,NUMERICALLY_CERTIFIED
HCdec4e8b180d3053a,Mdec4e8b180d3053a,10.2116355463083,1,0.218653006253208,0.868868127162489,M75f1b6e9fdeb7e33,-0.218653006253208,P24-2026-08-27-target-free-holonomy-shuffle-v1,false,NUMERICALLY_CERTIFIED
HC4798fba700c4b065,M4798fba700c4b065,10.0661156002189,1,-2.99806094525111,-1.54655594736629,M065afeb47ff7f07d,2.99806094525111,P24-2026-08-27-target-free-holonomy-shuffle-v1,false,NUMERICALLY_CERTIFIED
HC2314050855ab852c,M2314050855ab852c,4.46370270550239,1,2.71391171613454,1.69173035819396,M62cac9df94848565,-2.71391171613454,P24-2026-08-27-target-free-holonomy-shuffle-v1,false,NUMERICALLY_CERTIFIED
HC01be286f5f324f83,M01be286f5f324f83,10.2850694905984,1,-3.05977257451264,0,Mabc57d1daf7d1429,3.05977257451264,P24-2026-08-27-target-free-holonomy-shuffle-v1,false,NUMERICALLY_CERTIFIED
HCf64bfeec313313d2,Mf64bfeec313313d2,10.1502695008896,1,0,2.83710562470824,Mec1edfc0a02fd3d1,-0,P24-2026-08-27-target-free-holonomy-shuffle-v1,false,NUMERICALLY_CERTIFIED
HC721d32465cd1393f,M721d32465cd1393f,10.1502695008896,1,0,0,M488652ae71569699,-0,P24-2026-08-27-target-free-holonomy-shuffle-v1,false,NUMERICALLY_CERTIFIED
HCfb52c470403c7262,Mfb52c470403c7262,9.45736061101324,1,-1.59595120069252,2.9216048718129,Me9a068b59490a820,1.59595120069252,P24-2026-08-27-target-free-holonomy-shuffle-v1,false,NUMERICALLY_CERTIFIED
HC09da01e323f50a5b,M09da01e323f50a5b,8.73857516642043,1,0,1.83433067911274,Md180e75e765d594b,-0,P24-2026-08-27-target-free-holonomy-shuffle-v1,false,NUMERICALLY_CERTIFIED
HCc25be6ab88e2f71a,Mc25be6ab88e2f71a,9.45736061101324,1,1.59595120069252,1.02987418341949,Ma254948ea6a0e16b,-1.59595120069252,P24-2026-08-27-target-free-holonomy-shuffle-v1,false,NUMERICALLY_CERTIFIED
HC60461707016455af,M60461707016455af,10.1754212433503,1,3.1169044307894,0.603071884846712,Mc0ba45ebe8961b69,-3.1169044307894,P24-2026-08-27-target-free-holonomy-shuffle-v1,false,NUMERICALLY_CERTIFIED
HC408f6f33124da53c,M408f6f33124da53c,8.78981199210528,1,3.09223499769302,2.04848103291556,Me14d508f13e71cc6,-3.09223499769302,P24-2026-08-27-target-free-holonomy-shuffle-v1,false,NUMERICALLY_CERTIFIED
HCe8434874661ec184,Me8434874661ec184,8.78981199210528,1,-3.09223499769302,0,M677155de495d47ab,3.09223499769302,P24-2026-08-27-target-free-holonomy-shuffle-v1,false,NUMERICALLY_CERTIFIED
HC99ab5ee73a172dc6,M99ab5ee73a172dc6,10.1754212433503,1,-3.1169044307894,1.38119181792211,M8fd8cd0b4dbcd151,3.1169044307894,P24-2026-08-27-target-free-holonomy-shuffle-v1,false,NUMERICALLY_CERTIFIED
HCdd9284d216de9650,Mdd9284d216de9650,9.50673077533121,1,1.54655594736629,3.1169044307894,M8e7c57b71bc04db2,-1.54655594736629,P24-2026-08-27-target-free-holonomy-shuffle-v1,false,NUMERICALLY_CERTIFIED
HC6465541c3e09f98a,M6465541c3e09f98a,8.83739083446134,1,0,2.94026544749446,M681a48c26454d78a,-0,P24-2026-08-27-target-free-holonomy-shuffle-v1,false,NUMERICALLY_CERTIFIED
HCeb309c5cedb2dc0b,Meb309c5cedb2dc0b,9.50673077533121,1,-1.54655594736629,2.9216048718129,M155d5f71a1f26e1c,1.54655594736629,P24-2026-08-27-target-free-holonomy-shuffle-v1,false,NUMERICALLY_CERTIFIED
HC501c6fdb51064dbe,M501c6fdb51064dbe,10.1996584910012,1,0,-3.05977257451264,Ma746acf7092f3d87,-0,P24-2026-08-27-target-free-holonomy-shuffle-v1,false,NUMERICALLY_CERTIFIED
HCc2122466b320415a,Mc2122466b320415a,6.55743129051877,1,0.692922737987563,-1.9915582836727,Mcc2e6718de3dccc8,-0.692922737987563,P24-2026-08-27-target-free-holonomy-shuffle-v1,false,NUMERICALLY_CERTIFIED
HCd54ddb838a228696,Md54ddb838a228696,5.53731876662715,1,0,-1.83433067911274,Mb0a2f0ff4341dd18,-0,P24-2026-08-27-target-free-holonomy-shuffle-v1,false,NUMERICALLY_CERTIFIED
HC5fa23918cd893670,M5fa23918cd893670,5.81701344718963,1,1.02987418341949,0,M35f798ad1872795b,-1.02987418341949,P24-2026-08-27-target-free-holonomy-shuffle-v1,false,NUMERICALLY_CERTIFIED
HC68c0c3c16cb56fb9,M68c0c3c16cb56fb9,6.36344104501432,1,1.69173035819396,0,M1ee3fab2df1fbdfa,-1.69173035819396,P24-2026-08-27-target-free-holonomy-shuffle-v1,false,NUMERICALLY_CERTIFIED
HCb55b534848e04051,Mb55b534848e04051,4.87147534377653,1,-1.83433067911274,-1.69173035819396,M70fb24b25c11e8c1,1.83433067911274,P24-2026-08-27-target-free-holonomy-shuffle-v1,false,NUMERICALLY_CERTIFIED
HC8ba39c308c0b032b,M8ba39c308c0b032b,3.84969460047683,1,0,-0.316870227589821,M87c2ac2db2eb37d0,-0,P24-2026-08-27-target-free-holonomy-shuffle-v1,false,NUMERICALLY_CERTIFIED
HCd180e75e765d594b,Md180e75e765d594b,4.87147534377653,1,1.83433067911274,3.1169044307894,M2ded7786e0ede7d7,-1.83433067911274,P24-2026-08-27-target-free-holonomy-shuffle-v1,false,NUMERICALLY_CERTIFIED
HC01efbab1760e4e0c,M01efbab1760e4e0c,5.92552962952884,1,2.40341123433865,-0.692922737987562,Me206d838693f1d72,-2.40341123433865,P24-2026-08-27-target-free-holonomy-shuffle-v1,false,NUMERICALLY_CERTIFIED
HC8a41b6eb27f44cdd,M8a41b6eb27f44cdd,6.65897078769243,1,2.63548926634945,2.63548926634945,Meac8c32b6a6ae370,-2.63548926634945,P24-2026-08-27-target-free-holonomy-shuffle-v1,false,NUMERICALLY_CERTIFIED
HC85271ad2a68b89db,M85271ad2a68b89db,5.79893739834144,1,2.9216048718129,2.18049655090376,M367a65403502abf5,-2.9216048718129,P24-2026-08-27-target-free-holonomy-shuffle-v1,false,NUMERICALLY_CERTIFIED
HCe3e2c004658a31ad,Me3e2c004658a31ad,4.46370270550239,1,2.71391171613454,0,M6cb482f57d729600,-2.71391171613454,P24-2026-08-27-target-free-holonomy-shuffle-v1,false,NUMERICALLY_CERTIFIED
HC15c65e9f6cb00d67,M15c65e9f6cb00d67,4.46370270550239,1,-2.71391171613454,0.131212226200683,M9e3b0b482ed10a88,2.71391171613454,P24-2026-08-27-target-free-holonomy-shuffle-v1,false,NUMERICALLY_CERTIFIED
HC26fc6115f4cab775,M26fc6115f4cab775,5.79893739834144,1,-2.9216048718129,1.38119181792211,Mf354b87c3eb7b935,2.9216048718129,P24-2026-08-27-target-free-holonomy-shuffle-v1,false,NUMERICALLY_CERTIFIED
HC136fd11f340a71e7,M136fd11f340a71e7,6.59983910979488,1,-2.9941149763762,-0.316870227589821,M3593ee43c39040f6,2.9941149763762,P24-2026-08-27-target-free-holonomy-shuffle-v1,false,NUMERICALLY_CERTIFIED
HCa843fd636341fb64,Ma843fd636341fb64,7.17164680880827,1,-3.03076566744533,-1.37155607397491,M53cebab8f079ecc2,3.03076566744533,P24-2026-08-27-target-free-holonomy-shuffle-v1,false,NUMERICALLY_CERTIFIED
HC4f7fa29756cc14e9,M4f7fa29756cc14e9,5.30637530952518,1,1.38119181792211,2.40341123433865,M0499727a687edda4,-1.38119181792211,P24-2026-08-27-target-free-holonomy-shuffle-v1,false,NUMERICALLY_CERTIFIED
HC6f9e7898fd95ce2b,M6f9e7898fd95ce2b,4.77905286914844,1,0,1.1009391881972,M590364e940ce6fc0,-0,P24-2026-08-27-target-free-holonomy-shuffle-v1,false,NUMERICALLY_CERTIFIED
HC620a04f27402a208,M620a04f27402a208,5.30637530952518,1,-1.38119181792211,3.1169044307894,Ma48ae15acfb44a05,1.38119181792211,P24-2026-08-27-target-free-holonomy-shuffle-v1,false,NUMERICALLY_CERTIFIED
HC8d271c98af5206a6,M8d271c98af5206a6,6.10013329802228,1,-2.04848103291556,-2.77540900707361,Md09e1f7f84f35f6a,2.04848103291556,P24-2026-08-27-target-free-holonomy-shuffle-v1,false,NUMERICALLY_CERTIFIED
HC9b7260ea2077eb78,M9b7260ea2077eb78,6.74691929038578,1,-2.36948136560033,-1.54358832834977,Mbfbd9b1007f4ce03,2.36948136560033,P24-2026-08-27-target-free-holonomy-shuffle-v1,false,NUMERICALLY_CERTIFIED
HCe5a66de0cfe7f5cd,Me5a66de0cfe7f5cd,5.98644569225276,1,0,0,Mda644caed71a03a8,-0,P24-2026-08-27-target-free-holonomy-shuffle-v1,false,NUMERICALLY_CERTIFIED
HCf497401be134e9a8,Mf497401be134e9a8,6.1731112846936,1,-0.848832778512819,-2.9941149763762,Me350ec8285ca6cc7,0.848832778512819,P24-2026-08-27-target-free-holonomy-shuffle-v1,false,NUMERICALLY_CERTIFIED
HC9ef50242440ca56d,M9ef50242440ca56d,6.58450701597673,1,-1.46837855066899,-1.59595120069252,M78e73b152012e716,1.46837855066899,P24-2026-08-27-target-free-holonomy-shuffle-v1,false,NUMERICALLY_CERTIFIED
HC665a6069b033a27c,M665a6069b033a27c,6.82475590029375,1,-0.603071884846712,0.848832778512819,M8cf8db4af1f2c793,0.603071884846712,P24-2026-08-27-target-free-holonomy-shuffle-v1,false,NUMERICALLY_CERTIFIED
HC94a9f9eae17fa0e1,M94a9f9eae17fa0e1,6.82475590029375,1,-0.603071884846712,-2.63548926634945,M2d6ecf87f6d9f58d,0.603071884846712,P24-2026-08-27-target-free-holonomy-shuffle-v1,false,NUMERICALLY_CERTIFIED
HC9077cfe6d134dd46,M9077cfe6d134dd46,6.58450701597673,1,-1.46837855066899,-1.64915399478499,M54bfb0e70ec67c59,1.46837855066899,P24-2026-08-27-target-free-holonomy-shuffle-v1,false,NUMERICALLY_CERTIFIED
HCa7a7923d1336a730,Ma7a7923d1336a730,6.1731112846936,1,-0.848832778512819,1.46837855066899,Me65c44ff1142977f,0.848832778512819,P24-2026-08-27-target-free-holonomy-shuffle-v1,false,NUMERICALLY_CERTIFIED
HCf9b0b3dcc06e01c9,Mf9b0b3dcc06e01c9,5.98644569225276,1,0,-0.974917341689654,M848986ace7cb9f54,-0,P24-2026-08-27-target-free-holonomy-shuffle-v1,false,NUMERICALLY_CERTIFIED
HC46c9948526faaedb,M46c9948526faaedb,6.74691929038578,1,-2.36948136560033,0,Mb08c6fed7dadedba,2.36948136560033,P24-2026-08-27-target-free-holonomy-shuffle-v1,false,NUMERICALLY_CERTIFIED
HCd510c10af166ae9e,Md510c10af166ae9e,6.10013329802228,1,-2.04848103291556,-2.12839595527624,M8a1b04568f86744c,2.04848103291556,P24-2026-08-27-target-free-holonomy-shuffle-v1,false,NUMERICALLY_CERTIFIED
HC6b940b9c21b9a12c,M6b940b9c21b9a12c,5.30637530952518,1,-1.38119181792211,-1.54655594736629,M9bc46586f0d1d202,1.38119181792211,P24-2026-08-27-target-free-holonomy-shuffle-v1,false,NUMERICALLY_CERTIFIED
HC1dda8e9a8f7a86f5,M1dda8e9a8f7a86f5,4.77905286914844,1,0,-1.78928426627815,M49f980413b15237d,-0,P24-2026-08-27-target-free-holonomy-shuffle-v1,false,NUMERICALLY_CERTIFIED
HCcc9951bbfc1c5b7d,Mcc9951bbfc1c5b7d,5.30637530952518,1,1.38119181792211,0.974917341689654,M14d5bb1d9a70422f,-1.38119181792211,P24-2026-08-27-target-free-holonomy-shuffle-v1,false,NUMERICALLY_CERTIFIED
HCff06b2f5e6b3ba7e,Mff06b2f5e6b3ba7e,7.17164680880827,1,-3.03076566744533,0,M306973c1d139b366,3.03076566744533,P24-2026-08-27-target-free-holonomy-shuffle-v1,false,NUMERICALLY_CERTIFIED
HC7dbb45042523c824,M7dbb45042523c824,6.59983910979488,1,-2.9941149763762,3.05977257451264,M2ed5b7c9ca549eb8,2.9941149763762,P24-2026-08-27-target-free-holonomy-shuffle-v1,false,NUMERICALLY_CERTIFIED
HCdf69f6402ac37ac3,Mdf69f6402ac37ac3,5.79893739834144,1,-2.9216048718129,1.59595120069252,M097fb4c592f97e2e,2.9216048718129,P24-2026-08-27-target-free-holonomy-shuffle-v1,false,NUMERICALLY_CERTIFIED
HC9b9a32d1b6cece7e,M9b9a32d1b6cece7e,4.46370270550239,1,-2.71391171613454,-2.9216048718129,Mdf69f6402ac37ac3,2.71391171613454,P24-2026-08-27-target-free-holonomy-shuffle-v1,false,NUMERICALLY_CERTIFIED
HC61f7635620b0406b,M61f7635620b0406b,4.46370270550239,1,2.71391171613454,2.77540900707361,Me9913b5471680683,-2.71391171613454,P24-2026-08-27-target-free-holonomy-shuffle-v1,false,NUMERICALLY_CERTIFIED
HC0eb32f04e3c61ebf,M0eb32f04e3c61ebf,5.79893739834144,1,2.9216048718129,-3.05977257451264,M0482edbbca35bcda,-2.9216048718129,P24-2026-08-27-target-free-holonomy-shuffle-v1,false,NUMERICALLY_CERTIFIED
HC73630d88d4e5fe31,M73630d88d4e5fe31,6.65897078769243,1,2.63548926634945,0,M034dd96ff539314a,-2.63548926634945,P24-2026-08-27-target-free-holonomy-shuffle-v1,false,NUMERICALLY_CERTIFIED
HCf3673322f76d54a3,Mf3673322f76d54a3,5.92552962952884,1,2.40341123433865,1.46837855066899,M2c467f2799eb1d9d,-2.40341123433865,P24-2026-08-27-target-free-holonomy-shuffle-v1,false,NUMERICALLY_CERTIFIED
HC90766b7cfb7bcdb6,M90766b7cfb7bcdb6,4.87147534377653,1,1.83433067911274,0.218653006253208,M86d4e0a7be593fcd,-1.83433067911274,P24-2026-08-27-target-free-holonomy-shuffle-v1,false,NUMERICALLY_CERTIFIED
HC5224dcbf4ce7f09f,M5224dcbf4ce7f09f,3.84969460047683,1,0,-1.38119181792211,M98fdd3a8b29c3192,-0,P24-2026-08-27-target-free-holonomy-shuffle-v1,false,NUMERICALLY_CERTIFIED
HC807b6d504612b2a5,M807b6d504612b2a5,4.87147534377653,1,-1.83433067911274,1.54655594736629,M5205839f78bc3396,1.83433067911274,P24-2026-08-27-target-free-holonomy-shuffle-v1,false,NUMERICALLY_CERTIFIED
HC296f0d94a039aaf4,M296f0d94a039aaf4,6.36344104501432,1,1.69173035819396,-1.9915582836727,Me06271efaadabea4,-1.69173035819396,P24-2026-08-27-target-free-holonomy-shuffle-v1,false,NUMERICALLY_CERTIFIED
HCd762ad94dfef62ee,Md762ad94dfef62ee,5.81701344718963,1,1.02987418341949,1.54655594736629,Mc7e16e8042ecdb61,-1.02987418341949,P24-2026-08-27-target-free-holonomy-shuffle-v1,false,NUMERICALLY_CERTIFIED
HCce42b2c67ccffa65,Mce42b2c67ccffa65,5.53731876662715,1,0,-1.54655594736629,M156e2b05266ff733,-0,P24-2026-08-27-target-free-holonomy-shuffle-v1,false,NUMERICALLY_CERTIFIED
HC6b2d7a1456615adc,M6b2d7a1456615adc,6.55743129051877,1,0.692922737987563,-1.9915582836727,Ma972e38ad063bea2,-0.692922737987563,P24-2026-08-27-target-free-holonomy-shuffle-v1,false,NUMERICALLY_CERTIFIED
HC2390e548f37c0a66,M2390e548f37c0a66,10.1996584910012,1,0,0,Mc8178cba01b09ec2,-0,P24-2026-08-27-target-free-holonomy-shuffle-v1,false,NUMERICALLY_CERTIFIED
HCc7086e87653d29cc,Mc7086e87653d29cc,9.50673077533121,1,-1.54655594736629,-0.603071884846712,Maa5bb57b71f9fdc6,1.54655594736629,P24-2026-08-27-target-free-holonomy-shuffle-v1,false,NUMERICALLY_CERTIFIED
HCe9a72e2a47fcaaf0,Me9a72e2a47fcaaf0,8.83739083446134,1,0,2.72550426458231,M18c0722f78781edd,-0,P24-2026-08-27-target-free-holonomy-shuffle-v1,false,NUMERICALLY_CERTIFIED
HC714fcf91d91f1071,M714fcf91d91f1071,9.50673077533121,1,1.54655594736629,-2.77540900707361,Me8c46b03db6761cc,-1.54655594736629,P24-2026-08-27-target-free-holonomy-shuffle-v1,false,NUMERICALLY_CERTIFIED
HCacfc4856e5c085c8,Macfc4856e5c085c8,10.1754212433503,1,-3.1169044307894,-2.18049655090376,M9eb05981a74db739,3.1169044307894,P24-2026-08-27-target-free-holonomy-shuffle-v1,false,NUMERICALLY_CERTIFIED
HCc8a409c44adfd6c6,Mc8a409c44adfd6c6,8.78981199210528,1,-3.09223499769302,2.83710562470824,Mbc7679ab9f65ac4f,3.09223499769302,P24-2026-08-27-target-free-holonomy-shuffle-v1,false,NUMERICALLY_CERTIFIED
HCdae6e33bfd81793c,Mdae6e33bfd81793c,8.78981199210528,1,3.09223499769302,1.37155607397491,M2b7661b47e455b56,-3.09223499769302,P24-2026-08-27-target-free-holonomy-shuffle-v1,false,NUMERICALLY_CERTIFIED
HCa3b906367a47aa7f,Ma3b906367a47aa7f,10.1754212433503,1,3.1169044307894,0,Mde37b6d0c1c21194,-3.1169044307894,P24-2026-08-27-target-free-holonomy-shuffle-v1,false,NUMERICALLY_CERTIFIED
HC80b5fd2c926cae6c,M80b5fd2c926cae6c,9.45736061101324,1,1.59595120069252,2.9216048718129,M6ec4554750126fba,-1.59595120069252,P24-2026-08-27-target-free-holonomy-shuffle-v1,false,NUMERICALLY_CERTIFIED
HC0b773541706085d4,M0b773541706085d4,8.73857516642043,1,0,-2.18049655090376,M46a5a3d5b914949e,-0,P24-2026-08-27-target-free-holonomy-shuffle-v1,false,NUMERICALLY_CERTIFIED
HC4844a49b0e190170,M4844a49b0e190170,9.45736061101324,1,-1.59595120069252,-2.99806094525111,Med042090aab9a2a3,1.59595120069252,P24-2026-08-27-target-free-holonomy-shuffle-v1,false,NUMERICALLY_CERTIFIED
HC1e3da20db3c8ccc6,M1e3da20db3c8ccc6,10.1502695008896,1,0,-3.03076566744533,M8163d32c76d3a101,-0,P24-2026-08-27-target-free-holonomy-shuffle-v1,false,NUMERICALLY_CERTIFIED
HC1635e6873fded120,M1635e6873fded120,10.1502695008896,1,0,-3.1169044307894,Mec22bdd124fc90ac,-0,P24-2026-08-27-target-free-holonomy-shuffle-v1,false,NUMERICALLY_CERTIFIED
HCda3759f4969d8bd2,Mda3759f4969d8bd2,10.2850694905984,1,-3.05977257451264,1.46837855066899,M467e48475d9909ab,3.05977257451264,P24-2026-08-27-target-free-holonomy-shuffle-v1,false,NUMERICALLY_CERTIFIED
HCb9417425a5c5d89a,Mb9417425a5c5d89a,4.46370270550239,1,2.71391171613454,1.37161066832321,M53d0252c1c37a175,-2.71391171613454,P24-2026-08-27-target-free-holonomy-shuffle-v1,false,NUMERICALLY_CERTIFIED
HC00baad5440481c32,M00baad5440481c32,10.0661156002189,1,-2.99806094525111,1.1009391881972,Mce3b884b366a4076,2.99806094525111,P24-2026-08-27-target-free-holonomy-shuffle-v1,false,NUMERICALLY_CERTIFIED
HC2199e45d6f5d10fe,M2199e45d6f5d10fe,10.2116355463083,1,0.218653006253208,1.83433067911274,M8e771aad5e6a4044,-0.218653006253208,P24-2026-08-27-target-free-holonomy-shuffle-v1,false,NUMERICALLY_CERTIFIED
HCb77ddb7bfaddb9ff,Mb77ddb7bfaddb9ff,10.2849365532946,1,0.316870227589821,1.37155607397491,M0008858b020d4905,-0.316870227589821,P24-2026-08-27-target-free-holonomy-shuffle-v1,false,NUMERICALLY_CERTIFIED
